Smiles,MolName,Enthalpy(Hartree)
CC(C)(C)CO,Frag_49,-272.743597
CC(C)(C)C,Frag_50,-197.561415
C1CCNCC1,Frag_51,-251.679674
CN(C)N=O,Frag_52,-264.296902
C=C(C)O,Frag_53,-192.985707
C=C(C)[N+](=O)[O-],Frag_54,-322.219057
C=C(C)C,Frag_55,-157.068100
C[N+](=O)[O-],Frag_56,-244.877520
C=C(C)CN,Frag_57,-212.378086
C=C[N+](=O)[O-],Frag_58,-282.935312
CC(O)CO,Frag_59,-269.372525
CC(C)O,Frag_60,-194.192760
CC(N)[N+](=O)[O-],Frag_61,-339.482645
CCC(N)N,Frag_62,-229.637944
CC(N)N,Frag_63,-190.361956
C1CCNC1,Frag_64,-212.394834
CC(N)C(=O)O,Frag_65,-323.539606
COC(C)=O,Frag_66,-268.212420
CC(=O)O,Frag_67,-228.941924
C1CCC1,Frag_68,-157.058855
CC(C)C(=O)O,Frag_69,-307.502469
C1OCOCO1,Frag_70,-343.361940
CC(O)O,Frag_71,-230.108462
OCO,Frag_72,-190.829140
CC(C)=C(C)C,Frag_73,-235.620907
C/N=[N+](/C)[O-],Frag_74,-264.287635
C=C(C)N=N,Frag_75,-227.193466
C=C(C)[N+](=N)[O-],Frag_76,-302.339055
C[N+](=N)[O-],Frag_77,-225.000025
CN=N,Frag_78,-149.842440
CC(=O)N(C)C,Frag_79,-287.610961
CN(C)C,Frag_80,-174.301428
C=CCC,Frag_81,-157.061453
CC=C(C)C,Frag_82,-196.345616
C=NC,Frag_83,-133.825514
CC=N,Frag_84,-133.838877
C=CC(=C)C,Frag_85,-195.125221
C/C=C\C,Frag_86,-157.064783
C=CC=C,Frag_87,-155.848595
C/C(N)=C(\C)N,Frag_88,-267.711245
C=CC(=C)N,Frag_89,-211.174094
C/C=C(\C)N,Frag_90,-212.389565
C/C(O)=C(\C)O,Frag_91,-307.454776
C=CC(=C)O,Frag_92,-231.042177
C=C(N)C(=C)O,Frag_93,-286.369006
C/C=C(\C)O,Frag_94,-232.258463
C=C(N)O,Frag_95,-209.030063
CC(C)=C(C)N,Frag_96,-251.666850
COC(C)O,Frag_97,-269.376457
CN(N)CN,Frag_98,-245.629660
CC(C)C,Frag_99,-158.282916
CNC(C)C,Frag_100,-213.586738
CCNC,Frag_101,-174.308150
CCC(C)N,Frag_102,-213.596124
C/C=N\C,Frag_103,-173.105270
C=CN=C,Frag_104,-171.887689
C=C(C)C=N,Frag_105,-211.179565
C/C=C\N,Frag_106,-173.109239
C=C(N)OC,Frag_107,-248.293685
C=COC,Frag_108,-192.960285
C/C=C(/N)O,Frag_109,-248.307311
C/C=C\O,Frag_110,-192.978930
CC(C)N,Frag_111,-174.320513
C/C=C(/C)N,Frag_112,-212.391642
CCC(C)C,Frag_113,-197.557527
CC1CCC1,Frag_114,-196.338728
CN=[N+](C)[O-],Frag_115,-264.287635
C1CNC1,Frag_116,-173.089827
CC(C)(N)[N+](=O)[O-],Frag_117,-378.756898
CN(C)C=O,Frag_118,-248.330281
C1C2CC3CC2CC13,Frag_119,-311.771558
CNC(C)=O,Frag_120,-248.344498
CCC(N)=O,Frag_121,-248.351791
CC(N)=O,Frag_122,-209.075667
C=C(C)N(C)C,Frag_123,-251.647397
CC(=N)N,Frag_124,-189.177757
c1c[nH]cn1,Frag_125,-226.069903
C=C(N)[N+](=O)[O-],Frag_126,-338.264312
CCN(C)C,Frag_127,-213.577925
N=CN,Frag_128,-149.895695
N=C1NCCN1,Frag_129,-282.582443
C=N[N+](=O)[O-],Frag_130,-298.959802
C=N,Frag_131,-94.553021
CC(=O)NN,Frag_132,-264.357172
N=C(N)[N+](=O)[O-],Frag_133,-354.321322
c1cn[nH]c1,Frag_134,-226.053296
c1nnn[nH]1,Frag_135,-258.117288
CC(=N)N(C)N,Frag_136,-283.731472
CNN,Frag_137,-151.046434
C=C1NCCN1,Frag_138,-266.511711
CC(N)O,Frag_139,-210.231232
C12C3C4C1C1C2C3C41,Frag_140,-309.250386
c1nc[nH]n1,Frag_141,-242.109667
C=C(N)C#N,Frag_142,-226.035781
c1cnccn1,Frag_143,-264.144814
CC(=N)[N+](=O)[O-],Frag_144,-338.274154
C=C(N)N,Frag_145,-189.161381
C=C1CCCN1,Frag_146,-250.471749
C=C,Frag_147,-78.506172
C=NNC,Frag_148,-189.122028
CC(C)=NN,Frag_149,-228.417216
C=C(C)NN,Frag_150,-228.394508
C=NN,Frag_151,-149.851990
CC(C)(N)CO,Frag_152,-288.783217
CN(C)C(C)(C)C,Frag_153,-292.130507
[O-][n+]1ccccc1,Frag_154,-323.240556
C1=C\C=C/C=C\C=C/1,Frag_155,-309.343639
CC(C)C(=N)N,Frag_156,-267.729596
C1COC1,Frag_157,-192.959455
C=C(C)N(C)N,Frag_158,-267.665499
O=c1cccc[nH]1,Frag_159,-323.316423
COC(N)=O,Frag_160,-284.272234
CNC(=O)O,Frag_161,-284.267468
NC(=O)O,Frag_162,-245.012021
c1ccc2c(c1)CN2,Frag_163,-325.425738
CNC(=N)N,Frag_164,-244.497925
N=C1NCNCN1,Frag_165,-337.885770
C=C(C)C(C)=N,Frag_166,-250.458339
C/C=C/N,Frag_168,-173.109542
C=CN(C)C,Frag_169,-212.368987
C1Cn2nnnc2N1,Frag_170,-390.786981
N=C1CCCC1,Frag_171,-250.484613
C=NO,Frag_172,-169.708491
N=c1cccc[nH]1,Frag_173,-303.418588
CN(C)O,Frag_174,-210.174930
CN[N+](=O)[O-],Frag_175,-300.181798
CC(=N)NN,Frag_176,-244.458476
C1CN1,Frag_177,-133.809658
CC(C)=N,Frag_180,-173.123007
c1cn2c(n1)OCC2,Frag_181,-378.604150
NN=C(N)N,Frag_182,-260.518070
CN(N)C(=N)N,Frag_183,-299.781610
N=C(N)N,Frag_184,-205.230942
c1cn[nH]n1,Frag_185,-242.089489
NN(N)N,Frag_186,-222.362123
NNN,Frag_187,-167.065296
CC(=O)N=N,Frag_188,-263.129295
CN=[N+]=[N-],Frag_189,-203.964224
C=C1C=CC=CC1=O,Frag_190,-345.304468
C=CNC,Frag_191,-173.100406
CN(N)[N+](=O)[O-],Frag_192,-355.463517
O=C1NCCN1,Frag_193,-302.485756
C1=CC2CC1C1CC21,Frag_194,-310.544692
C1CC12CC2,Frag_199,-195.099880
C/N=N/N,Frag_200,-205.163186
CN(C)N=N,Frag_201,-244.432630
N=NN,Frag_202,-165.890411
CNC(C)=N,Frag_203,-228.442747
CN(N)C#N,Frag_204,-243.243186
CCOC,Frag_205,-194.173586
CC(N)CO,Frag_206,-249.501712
C/C(N)=C\N,Frag_207,-228.428359
NCCN,Frag_208,-190.350308
c1ncon1,Frag_209,-261.949579
c1cnon1,Frag_210,-261.909142
CC(=N)C(=N)N,Frag_211,-282.569385
N=C(N)O,Frag_212,-225.101651
N=CO,Frag_213,-169.759476
C=C(N)NN,Frag_214,-244.435441
O=c1cc[nH][nH]1,Frag_215,-301.240746
C1CNCNC1,Frag_216,-267.713860
C1CCNCNC1,Frag_217,-306.982853
C=C1NCCCCN1,Frag_218,-345.055181
NCC(=O)O,Frag_219,-284.262777
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.597702
CCC#N,Frag_221,-171.932582
CC(N)C(C)O,Frag_222,-288.788359
C=C(C)C(C)O,Frag_223,-271.527299
CC(O)C(C)(C)N,Frag_224,-328.063093
CC(C)(C)N,Frag_225,-213.600680
[O-][n+]1ccno1,Frag_226,-337.037528
N=C1NCCCCN1,Frag_227,-361.128873
NCCO,Frag_228,-210.223666
C1CNCN1,Frag_230,-228.428173
N=c1[nH]cn[nH]1,Frag_231,-297.419490
N=NC(=N)N,Frag_232,-259.302813
C/C=N/O,Frag_233,-208.984598
C=C(C)CO,Frag_234,-232.248626
C/C=[N+](/C)[O-],Frag_235,-248.251447
C1COCOC1,Frag_236,-307.452706
CC(C)(N)N=O,Frag_237,-303.567412
CC(C)(O)O,Frag_238,-269.392761
C#CCN,Frag_239,-171.857027
C=CN(C)N,Frag_240,-228.385407
C/C=N/N,Frag_241,-189.134663
CC(C)(C)ON,Frag_242,-288.736843
CCC(C)(C)O,Frag_243,-272.748684
C1=NOCC1,Frag_244,-247.070355
CC(C)(O)[N+](=O)[O-],Frag_245,-398.635118
CC(N)(O)C#N,Frag_246,-302.437771
CC(=N)C#N,Frag_247,-226.039366
O=c1[nH]cn[nH]1,Frag_248,-317.323592
CNC=O,Frag_249,-209.059495
c1c[nH]nn1,Frag_250,-242.082671
C1CCOC1,Frag_251,-232.264575
CC(C)CN,Frag_252,-213.592769
c1nn[nH]n1,Frag_253,-258.121322
NCN(N)N,Frag_254,-261.650355
c1cnoc1,Frag_255,-245.891956
CC(=N)C(=O)O,Frag_256,-322.332662
C/C=N\O,Frag_257,-208.982785
C=C(O)C=N,Frag_258,-247.090877
N=C(N)CO,Frag_259,-264.359437
CC(=O)C=N,Frag_260,-247.111298
CC=[N+]=[N-],Frag_261,-187.923631
C1=CC1,Frag_262,-116.520957
CN(N)N,Frag_268,-206.334389
O=C1CNC(=O)CN1,Frag_269,-415.772309
CC(O)CN,Frag_272,-249.502698
CN(C)C=N,Frag_273,-228.429813
C/N=C/N,Frag_274,-189.164561
C=NC(=C)C,Frag_275,-211.169364
NNC(N)=O,Frag_276,-280.418918
CC(=O)CN,Frag_277,-248.322264
C1NCC2CC12,Frag_278,-250.453726
CC(C)C(C)N,Frag_279,-252.871961
CC(=O)NO,Frag_280,-284.206775
CN=C=O,Frag_281,-207.863311
C/C(N)=N/O,Frag_282,-264.329099
C=C(C)C(=N)N,Frag_283,-266.516764
[O-][n+]1ccn[nH]1,Frag_284,-317.208279
C1CNCCN1,Frag_285,-267.709082
C=C(N)C(=N)N,Frag_286,-282.564711
CC(N)C(C)N,Frag_287,-268.912513
C=CC(=N)N,Frag_288,-227.236367
CC(C)(N)C#N,Frag_289,-266.526212
CC(C)C(C)(C)N,Frag_290,-292.150164
CC(C)C(C)C,Frag_291,-236.833378
CC(N)C(C)(C)C,Frag_292,-292.149317
C=C(C)C(C)(C)N,Frag_293,-290.935411
C=CC(C)(C)N,Frag_294,-251.655644
CC(C)(C)C(C)(C)C,Frag_295,-315.383841
CC(C)(C)C(C)(C)N,Frag_296,-331.425470
CC(C)(N)C(N)=O,Frag_297,-342.946946
CCC(C)(C)N,Frag_298,-252.875621
CC(N)(N)CN,Frag_299,-284.959187
CC(C)(N)N,Frag_300,-229.643366
C/N=C(\C)N,Frag_301,-228.444551
C=C(N)N(C)C,Frag_302,-267.695396
CC(=N)N(C)C,Frag_303,-267.709708
NC=C(N)N,Frag_304,-244.479095
C/N=C(/C)N,Frag_305,-228.446418
C/C(N)=C(\C)O,Frag_306,-287.587941
C=NC(=C)N,Frag_307,-227.217016
CN=C(N)N,Frag_308,-244.498044
C=C(C)C(=C)N,Frag_309,-250.453318
C/C(N)=N\N,Frag_310,-244.464866
CN(N)C=N,Frag_311,-244.445652
N/N=N\N,Frag_312,-221.191319
N/C=N\N,Frag_313,-205.186171
C=NN=N,Frag_314,-203.940941
C=CNN,Frag_315,-189.117229
CNC(C)O,Frag_316,-249.496361
NC(O)C(N)O,Frag_317,-340.745463
C=C(N)NC,Frag_318,-228.428855
NC(N)=C(N)N,Frag_319,-299.803599
N=CNN,Frag_320,-205.181516
C/N=C\N,Frag_321,-189.161940
C=NC(=N)N,Frag_322,-243.283132
CC(N)=C(N)N,Frag_323,-283.757509
N=C(N)C(=N)N,Frag_324,-298.626736
C=C(N)C(=C)N,Frag_325,-266.500430
C=NN(C)C,Frag_326,-228.392319
C=C(N)C=N,Frag_327,-227.221535
C/C=N\N,Frag_328,-189.134232
C=C(N)CC,Frag_329,-212.388376
CC(C)(N)CN,Frag_330,-268.911649
C/C=[N+](\C)[O-],Frag_331,-248.244294
C=C[N+](=C)[O-],Frag_332,-247.024951
CC(C)=CN,Frag_333,-212.388588
C=[N+](C)[O-],Frag_334,-208.966066
C=C(C)C(=C)O,Frag_335,-270.322366
C=CC(N)=O,Frag_336,-247.131044
C/C(N)=C(/C)N,Frag_337,-267.705846
N=C(N)NN,Frag_338,-260.514511
CNCN,Frag_339,-190.348455
C=CC(C)=N,Frag_340,-211.179661
C=C(C)[N+](=C)[O-],Frag_341,-286.304830
C=CC=N,Frag_342,-171.895247
C=C(O)N(C)C,Frag_343,-287.566345
NC(N)=C(N)O,Frag_344,-319.668311
CC(=N)C(C)(N)N,Frag_345,-323.036553
CCC(C)(N)N,Frag_346,-268.918819
CC(C)=NO,Frag_347,-248.266076
CCC(C)=N,Frag_348,-212.396790
CNC=N,Frag_349,-189.159901
CC(=N)N(C)O,Frag_350,-303.579598
C=CN(C)O,Frag_351,-248.238004
C/C(N)=[N+](\C)[O-],Frag_352,-303.580595
C=C(C)C(C)N,Frag_353,-251.656585
C=C(N)C(C)=N,Frag_354,-266.505530
C/N=C(\N)O,Frag_355,-264.374965
COC(=N)N,Frag_356,-264.367383
CN(C)C(=N)O,Frag_357,-303.635637
C=C(N)C(N)=O,Frag_358,-302.460346
C=NN(N)N,Frag_359,-260.434052
C=CC(C)=O,Frag_360,-231.067090
C=CN(N)N,Frag_361,-244.407351
C=NN(C)N,Frag_362,-244.412706
CN(N)C(N)=O,Frag_363,-319.686280
NC(N)=O,Frag_364,-225.133995
C=CC(C)C,Frag_365,-196.338308
CCC(C)(C)C,Frag_366,-236.835173
CC(C)N(C)C,Frag_367,-252.854778
C=NC(C)=N,Frag_368,-227.228126
C=NOC,Frag_369,-208.964485
C/N=C(/N)O,Frag_370,-264.367529
N=C(N)ON,Frag_371,-280.364321
C=NON,Frag_372,-224.972751
C/C(N)=N\O,Frag_373,-264.322923
NON,Frag_374,-186.891587
C=C(N)N(C)N,Frag_375,-283.709830
CNNC,Frag_376,-190.310270
CNC(N)=O,Frag_377,-264.401510
CN(C)C(N)=O,Frag_378,-303.668540
CC(C)=[N+]([O-])O,Frag_379,-323.416483
C=[N+]([O-])ON,Frag_380,-300.109848
C=[N+]([O-])O,Frag_381,-244.852048
C=NNN,Frag_382,-205.140059
C/C(N)=C(\N)O,Frag_383,-303.626089
C=C(O)NC,Frag_384,-248.297626
CC(N)(N)CO,Frag_385,-304.831327
COC(C)(C)O,Frag_386,-308.653914
CC(C)(O)CN,Frag_387,-288.786429
CC(C)(C)O,Frag_388,-233.474133
CC(C)(N)ON,Frag_389,-304.779218
CC(C)(C)C(C)(N)O,Frag_390,-367.347890
CC(=N)C(C)(C)C,Frag_391,-290.950890
CC(C)(N)O,Frag_392,-249.519991
CNN=N,Frag_393,-205.152048
C=C(N)N=N,Frag_394,-243.230675
C/N=N\N,Frag_395,-205.153741
CC(C)CO,Frag_396,-233.464787
CN(N)N=N,Frag_397,-260.433576
C=C(N)ON,Frag_398,-264.288633
C/C=C(/C)O,Frag_399,-232.262765
C=NC(=C)O,Frag_400,-247.087862
CC(C)=[N+](C)[O-],Frag_401,-287.528525
N=C(N)N(N)N,Frag_402,-315.809187
CC(=O)N(C)N,Frag_403,-303.630854
NCC(N)=O,Frag_404,-264.391019
CN(C)C(=N)N,Frag_405,-283.763550
N/C=C\N,Frag_406,-189.150379
CC(N)C(C)(C)N,Frag_407,-308.191888
CC(O)C(C)(N)N,Frag_408,-344.113761
CC(O)C(O)O,Frag_409,-344.572582
CN(C)CN,Frag_410,-229.617845
C/C(N)=[N+](\N)[O-],Frag_411,-319.607379
C=[N+]([O-])N(C)N,Frag_412,-319.548246
C=[N+](N)[O-],Frag_413,-224.990087
CC(N)CN,Frag_414,-229.634542
C=C(C)C(C)C,Frag_415,-235.618769
