Smiles,MolName,Enthalpy(Hartree)
CC(C)=NN,Frag_149,-228.296016
C=C(C)NN,Frag_150,-228.275153
C=NN,Frag_151,-149.784384
CC(C)(N)CO,Frag_152,-288.634058
CN(C)C(C)(C)C,Frag_153,-291.935870
[O-][n+]1ccccc1,Frag_154,-323.101053
C1=C\C=C/C=C\C=C/1,Frag_155,-309.171633
CC(C)C(=N)N,Frag_156,-267.581238
C1COC1,Frag_157,-192.863649
C=C(C)N(C)N,Frag_158,-267.515682
O=c1cccc[nH]1,Frag_159,-323.173502
COC(N)=O,Frag_160,-284.161841
CNC(=O)O,Frag_161,-284.157986
NC(=O)O,Frag_162,-244.929651
c1ccc2c(c1)CN2,Frag_163,-325.258097
CNC(=N)N,Frag_164,-244.379216
N=C1NCNCN1,Frag_165,-337.736915
C=C(C)C(C)=N,Frag_166,-250.317659
O=[N+]([O-])C1CC1,Frag_167,-322.087641
C/C=C/N,Frag_168,-173.013596
C=CN(C)C,Frag_169,-212.244590
C1Cn2nnnc2N1,Frag_170,-390.620657
N=C1CCCC1,Frag_171,-250.339560
C=NO,Frag_172,-169.636625
N=c1cccc[nH]1,Frag_173,-303.273443
CN(C)O,Frag_174,-210.072456
CN[N+](=O)[O-],Frag_175,-300.079790
CC(=N)NN,Frag_176,-244.341236
C1CN1,Frag_177,-133.738810
C=C(C)C1CN1,Frag_178,-250.285376
OCC1CN1,Frag_179,-248.156564
CC(C)=N,Frag_180,-173.023673
c1cn2c(n1)OCC2,Frag_181,-378.436475
NN=C(N)N,Frag_182,-260.407181
CN(N)C(=N)N,Frag_183,-299.646284
N=C(N)N,Frag_184,-205.142941
c1cn[nH]n1,Frag_185,-241.988545
NN(N)N,Frag_186,-222.261996
NNN,Frag_187,-166.994793
CC(=O)N=N,Frag_188,-263.019233
CN=[N+]=[N-],Frag_189,-203.884717
C=C1C=CC=CC1=O,Frag_190,-345.137789
C=CNC,Frag_191,-173.001600
CN(N)[N+](=O)[O-],Frag_192,-355.338357
O=C1NCCN1,Frag_193,-302.353454
C1=CC2CC1C1CC21,Frag_194,-310.361170
N#CC1(N)CC1,Frag_195,-265.170771
CC1([N+](=O)[O-])CC1,Frag_196,-361.341246
NC1CC1,Frag_197,-172.995880
CC1CC1,Frag_198,-156.956051
C1CC12CC2,Frag_199,-194.982944
C/N=N/N,Frag_200,-205.073168
CN(C)N=N,Frag_201,-244.313859
N=NN,Frag_202,-165.826825
CNC(C)=N,Frag_203,-228.320719
CN(N)C#N,Frag_204,-243.129785
CCOC,Frag_205,-194.069273
CC(N)CO,Frag_206,-249.376510
C/C(N)=C\N,Frag_207,-228.310014
NCCN,Frag_208,-190.248980
c1ncon1,Frag_209,-261.849621
c1cnon1,Frag_210,-261.809687
CC(=N)C(=N)N,Frag_211,-282.431951
N=C(N)O,Frag_212,-225.010524
N=CO,Frag_213,-169.700307
C=C(N)NN,Frag_214,-244.327979
O=c1cc[nH][nH]1,Frag_215,-301.119841
C1CNCNC1,Frag_216,-267.562369
C1CCNCNC1,Frag_217,-306.805010
C=C1NCCCCN1,Frag_218,-344.871626
NCC(=O)O,Frag_219,-284.152986
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.437422
CCC#N,Frag_221,-171.839109
CC(N)C(C)O,Frag_222,-288.629925
C=C(C)C(C)O,Frag_223,-271.379856
CC(O)C(C)(C)N,Frag_224,-327.879952
CC(C)(C)N,Frag_225,-213.464844
[O-][n+]1ccno1,Frag_226,-336.926550
N=C1NCCCCN1,Frag_227,-360.936926
NCCO,Frag_228,-210.125898
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.479470
C1CNCN1,Frag_230,-228.306742
N=c1[nH]cn[nH]1,Frag_231,-297.296217
N=NC(=N)N,Frag_232,-259.189262
C/C=N/O,Frag_233,-208.900977
C=C(C)CO,Frag_234,-232.127389
C/C=[N+](/C)[O-],Frag_235,-248.137990
C1COCOC1,Frag_236,-307.301796
CC(C)(N)N=O,Frag_237,-303.428892
CC(C)(O)O,Frag_238,-269.271380
C#CCN,Frag_239,-171.770539
C=CN(C)N,Frag_240,-228.264627
C/C=N/N,Frag_241,-189.040974
CC(C)(C)ON,Frag_242,-288.580308
CCC(C)(C)O,Frag_243,-272.589654
C1=NOCC1,Frag_244,-246.960072
CC(C)(O)[N+](=O)[O-],Frag_245,-398.480318
CC(N)(O)C#N,Frag_246,-302.303294
CC(=N)C#N,Frag_247,-225.930769
O=c1[nH]cn[nH]1,Frag_248,-317.203936
CNC=O,Frag_249,-208.967838
c1c[nH]nn1,Frag_250,-241.982006
C1CCOC1,Frag_251,-232.142691
CC(C)CN,Frag_252,-213.458710
c1nn[nH]n1,Frag_253,-258.022653
NCN(N)N,Frag_254,-261.530076
c1cnoc1,Frag_255,-245.790509
CC(=N)C(=O)O,Frag_256,-322.212056
C/C=N\O,Frag_257,-208.900211
C=C(O)C=N,Frag_258,-246.984002
N=C(N)CO,Frag_259,-264.248368
CC(=O)C=N,Frag_260,-247.001195
CC=[N+]=[N-],Frag_261,-187.839059
C1=CC1,Frag_262,-116.456161
C=C(C)C1=CC1,Frag_263,-233.014635
CC1([N+](=O)[O-])C=C1,Frag_264,-360.099139
N#CC1(N)C=C1,Frag_265,-263.926030
CC1C=C1,Frag_266,-155.708657
NC1C=C1,Frag_267,-171.754526
CN(N)N,Frag_268,-206.240811
O=C1CNC(=O)CN1,Frag_269,-415.601062
CC1(C)CC1,Frag_270,-196.208199
NC(=O)C1(N)CC1,Frag_271,-341.566652
