Smiles,MolName,Enthalpy(Hartree)
CC(C)=NN,Frag_149,-228.295127
C=C(C)NN,Frag_150,-228.274956
C=NN,Frag_151,-149.783810
CC(C)(N)CO,Frag_152,-288.633285
CN(C)C(C)(C)C,Frag_153,-291.935003
[O-][n+]1ccccc1,Frag_154,-323.095366
C1=C\C=C/C=C\C=C/1,Frag_155,-309.168248
CC(C)C(=N)N,Frag_156,-267.580788
C1COC1,Frag_157,-192.861416
C=C(C)N(C)N,Frag_158,-267.514735
O=c1cccc[nH]1,Frag_159,-323.167970
COC(N)=O,Frag_160,-284.156967
CNC(=O)O,Frag_161,-284.154109
NC(=O)O,Frag_162,-244.925739
c1ccc2c(c1)CN2,Frag_163,-325.254298
CNC(=N)N,Frag_164,-244.379225
N=C1NCNCN1,Frag_165,-337.734947
C=C(C)C(C)=N,Frag_166,-250.316173
O=[N+]([O-])C1CC1,Frag_167,-322.080359
C/C=C/N,Frag_168,-173.013862
C=CN(C)C,Frag_169,-212.243538
C1Cn2nnnc2N1,Frag_170,-390.613860
N=C1CCCC1,Frag_171,-250.337869
C=NO,Frag_172,-169.634776
N=c1cccc[nH]1,Frag_173,-303.270432
CN(C)O,Frag_174,-210.071362
CN[N+](=O)[O-],Frag_175,-300.072991
CC(=N)NN,Frag_176,-244.340883
C1CN1,Frag_177,-133.738706
C=C(C)C1CN1,Frag_178,-250.284045
OCC1CN1,Frag_179,-248.155361
CC(C)=N,Frag_180,-173.023167
c1cn2c(n1)OCC2,Frag_181,-378.429604
NN=C(N)N,Frag_182,-260.407636
CN(N)C(=N)N,Frag_183,-299.645654
N=C(N)N,Frag_184,-205.143721
c1cn[nH]n1,Frag_185,-241.984497
NN(N)N,Frag_186,-222.263297
NNN,Frag_187,-166.996567
CC(=O)N=N,Frag_188,-263.014342
CN=[N+]=[N-],Frag_189,-203.880636
C=C1C=CC=CC1=O,Frag_190,-345.131718
C=CNC,Frag_191,-173.001233
CN(N)[N+](=O)[O-],Frag_192,-355.331067
O=C1NCCN1,Frag_193,-302.349045
C1=CC2CC1C1CC21,Frag_194,-310.358012
N#CC1(N)CC1,Frag_195,-265.167977
CC1([N+](=O)[O-])CC1,Frag_196,-361.333789
NC1CC1,Frag_197,-172.996290
CC1CC1,Frag_198,-156.955460
C1CC12CC2,Frag_199,-194.981482
C/N=N/N,Frag_200,-205.071863
CN(C)N=N,Frag_201,-244.311693
N=NN,Frag_202,-165.826142
CNC(C)=N,Frag_203,-228.320021
CN(N)C#N,Frag_204,-243.127138
CCOC,Frag_205,-194.067660
CC(N)CO,Frag_206,-249.376543
C/C(N)=C\N,Frag_207,-228.310639
NCCN,Frag_208,-190.251031
c1ncon1,Frag_209,-261.843656
c1cnon1,Frag_210,-261.803704
CC(=N)C(=N)N,Frag_211,-282.430569
N=C(N)O,Frag_212,-225.010036
N=CO,Frag_213,-169.699024
C=C(N)NN,Frag_214,-244.328357
O=c1cc[nH][nH]1,Frag_215,-301.114858
C1CNCNC1,Frag_216,-267.561373
C1CCNCNC1,Frag_217,-306.803790
C=C1NCCCCN1,Frag_218,-344.869567
NCC(=O)O,Frag_219,-284.149178
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.428443
CCC#N,Frag_221,-171.836923
CC(N)C(C)O,Frag_222,-288.629609
C=C(C)C(C)O,Frag_223,-271.378360
CC(O)C(C)(C)N,Frag_224,-327.879432
CC(C)(C)N,Frag_225,-213.465460
[O-][n+]1ccno1,Frag_226,-336.918082
N=C1NCCCCN1,Frag_227,-360.934884
NCCO,Frag_228,-210.126375
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.466516
C1CNCN1,Frag_230,-228.306214
