Smiles,MolName,Enthalpy(Hartree)
CC(C)=NN,Frag_149,-228.461837
C=C(C)NN,Frag_150,-228.442717
C=NN,Frag_151,-149.891960
CC(C)(N)CO,Frag_152,-288.844268
CN(C)C(C)(C)C,Frag_153,-292.155540
[O-][n+]1ccccc1,Frag_154,-323.332965
C1=C\C=C/C=C\C=C/1,Frag_155,-309.414959
CC(C)C(=N)N,Frag_156,-267.779285
C1COC1,Frag_157,-192.999622
C=C(C)N(C)N,Frag_158,-267.714291
O=c1cccc[nH]1,Frag_159,-323.409892
COC(N)=O,Frag_160,-284.360793
CNC(=O)O,Frag_161,-284.356850
NC(=O)O,Frag_162,-245.098041
c1ccc2c(c1)CN2,Frag_163,-325.503679
CNC(=N)N,Frag_164,-244.558185
N=C1NCNCN1,Frag_165,-337.984699
C=C(C)C(C)=N,Frag_166,-250.507939
O=[N+]([O-])C1CC1,Frag_167,-322.304539
C/C=C/N,Frag_168,-173.141210
C=CN(C)C,Frag_169,-212.403517
C1Cn2nnnc2N1,Frag_170,-390.899739
N=C1CCCC1,Frag_171,-250.524067
C=NO,Frag_172,-169.755260
N=c1cccc[nH]1,Frag_173,-303.501568
CN(C)O,Frag_174,-210.220116
CN[N+](=O)[O-],Frag_175,-300.272322
CC(=N)NN,Frag_176,-244.518398
C1CN1,Frag_177,-133.838455
C=C(C)C1CN1,Frag_178,-250.476074
OCC1CN1,Frag_179,-248.337760
CC(C)=N,Frag_180,-173.151406
c1cn2c(n1)OCC2,Frag_181,-378.713266
NN=C(N)N,Frag_182,-260.595289
CN(N)C(=N)N,Frag_183,-299.864292
N=C(N)N,Frag_184,-205.292213
c1cn[nH]n1,Frag_185,-242.162391
NN(N)N,Frag_186,-222.418055
NNN,Frag_187,-167.111231
CC(=O)N=N,Frag_188,-263.207134
CN=[N+]=[N-],Frag_189,-204.028084
C=C1C=CC=CC1=O,Frag_190,-345.396445
C=CNC,Frag_191,-173.129709
CN(N)[N+](=O)[O-],Frag_192,-355.570167
O=C1NCCN1,Frag_193,-302.567258
C1=CC2CC1C1CC21,Frag_194,-310.597089
N#CC1(N)CC1,Frag_195,-265.377075
CC1([N+](=O)[O-])CC1,Frag_196,-361.588531
NC1CC1,Frag_197,-173.124627
CC1CC1,Frag_198,-157.073144
C1CC12CC2,Frag_199,-195.130959
C/N=N/N,Frag_200,-205.217300
CN(C)N=N,Frag_201,-244.488089
N=NN,Frag_202,-165.942081
CNC(C)=N,Frag_203,-228.488814
CN(N)C#N,Frag_204,-243.313388
CCOC,Frag_205,-194.207561
CC(N)CO,Frag_206,-249.556237
C/C(N)=C\N,Frag_207,-228.478416
NCCN,Frag_208,-190.387114
c1ncon1,Frag_209,-262.036745
c1cnon1,Frag_210,-261.991996
CC(=N)C(=N)N,Frag_211,-282.642194
N=C(N)O,Frag_212,-225.171704
N=CO,Frag_213,-169.821346
C=C(N)NN,Frag_214,-244.505970
O=c1cc[nH][nH]1,Frag_215,-301.333030
C1CNCNC1,Frag_216,-267.758805
C1CCNCNC1,Frag_217,-307.031922
C=C1NCCCCN1,Frag_218,-345.129060
NCC(=O)O,Frag_219,-284.350115
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.731938
CCC#N,Frag_221,-171.973366
CC(N)C(C)O,Frag_222,-288.840198
C=C(C)C(C)O,Frag_223,-271.580766
CC(O)C(C)(C)N,Frag_224,-328.122038
CC(C)(C)N,Frag_225,-213.622475
[O-][n+]1ccno1,Frag_226,-337.147602
N=C1NCCCCN1,Frag_227,-361.204769
NCCO,Frag_228,-210.275964
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.837598
C1CNCN1,Frag_230,-228.472649
N=c1[nH]cn[nH]1,Frag_231,-297.511448
N=NC(=N)N,Frag_232,-259.377724
C/C=N/O,Frag_233,-209.048154
C=C(C)CO,Frag_234,-232.298157
C/C=[N+](/C)[O-],Frag_235,-248.309548
C1COCOC1,Frag_236,-307.522016
CC(C)(N)N=O,Frag_237,-303.645229
CC(C)(O)O,Frag_238,-269.462970
C#CCN,Frag_239,-171.907112
C=CN(C)N,Frag_240,-228.433124
C/C=N/N,Frag_241,-189.176847
CC(C)(C)ON,Frag_242,-288.788418
CCC(C)(C)O,Frag_243,-272.788578
C1=NOCC1,Frag_244,-247.134994
CC(C)(O)[N+](=O)[O-],Frag_245,-398.748658
CC(N)(O)C#N,Frag_246,-302.531172
CC(=N)C#N,Frag_247,-226.106873
O=c1[nH]cn[nH]1,Frag_248,-317.427005
CNC=O,Frag_249,-209.114659
c1c[nH]nn1,Frag_250,-242.156379
C1CCOC1,Frag_251,-232.308233
CC(C)CN,Frag_252,-213.614944
c1nn[nH]n1,Frag_253,-258.204945
NCN(N)N,Frag_254,-261.717740
c1cnoc1,Frag_255,-245.966869
CC(=N)C(=O)O,Frag_256,-322.441077
C/C=N\O,Frag_257,-209.047985
C=C(O)C=N,Frag_258,-247.166606
N=C(N)CO,Frag_259,-264.439578
CC(=O)C=N,Frag_260,-247.180269
CC=[N+]=[N-],Frag_261,-187.975277
C1=CC1,Frag_262,-116.549646
C=C(C)C1=CC1,Frag_263,-233.196552
CC1([N+](=O)[O-])C=C1,Frag_264,-360.350871
N#CC1(N)C=C1,Frag_265,-264.136867
CC1C=C1,Frag_266,-155.830305
NC1C=C1,Frag_267,-171.887675
CN(N)N,Frag_268,-206.382643
O=C1CNC(=O)CN1,Frag_269,-415.894625
CC1(C)CC1,Frag_270,-196.355210
NC(=O)C1(N)CC1,Frag_271,-341.816452
CC(O)CN,Frag_272,-249.557680
CN(C)C=N,Frag_273,-228.476173
C/N=C/N,Frag_274,-189.208783
C=NC(=C)C,Frag_275,-211.213183
NNC(N)=O,Frag_276,-280.496505
CC(=O)CN,Frag_277,-248.377783
C1NCC2CC12,Frag_278,-250.497159
CC(C)C(C)N,Frag_279,-252.895260
CC(=O)NO,Frag_280,-284.294085
CN=C=O,Frag_281,-207.928209
