Smiles,MolName,Enthalpy(Hartree)
CC(C)=NN,Frag_149,-228.374475
C=C(C)NN,Frag_150,-228.352103
C=NN,Frag_151,-149.829614
CC(C)(N)CO,Frag_152,-288.724491
CN(C)C(C)(C)C,Frag_153,-292.055107
[O-][n+]1ccccc1,Frag_154,-323.208698
C1=C\C=C/C=C\C=C/1,Frag_155,-309.305456
CC(C)C(=N)N,Frag_156,-267.676630
C1COC1,Frag_157,-192.925456
C=C(C)N(C)N,Frag_158,-267.614608
O=c1cccc[nH]1,Frag_159,-323.285578
COC(N)=O,Frag_160,-284.239099
CNC(=O)O,Frag_161,-284.233601
NC(=O)O,Frag_162,-244.987212
c1ccc2c(c1)CN2,Frag_163,-325.389262
CNC(=N)N,Frag_164,-244.460149
N=C1NCNCN1,Frag_165,-337.841989
C=C(C)C(C)=N,Frag_166,-250.412589
C/C=C/N,Frag_168,-173.072807
C=CN(C)C,Frag_169,-212.324352
C1Cn2nnnc2N1,Frag_170,-390.754941
N=C1CCCC1,Frag_171,-250.435799
C=NO,Frag_172,-169.688514
N=c1cccc[nH]1,Frag_173,-303.387304
CN(C)O,Frag_174,-210.136155
CN[N+](=O)[O-],Frag_175,-300.143616
CC(=N)NN,Frag_176,-244.419293
C1CN1,Frag_177,-133.786248
CC(C)=N,Frag_180,-173.086112
c1cn2c(n1)OCC2,Frag_181,-378.571582
NN=C(N)N,Frag_182,-260.483611
CN(N)C(=N)N,Frag_183,-299.738150
N=C(N)N,Frag_184,-205.202147
c1cn[nH]n1,Frag_185,-242.071418
NN(N)N,Frag_186,-222.327617
NNN,Frag_187,-167.035743
CC(=O)N=N,Frag_188,-263.102136
CN=[N+]=[N-],Frag_189,-203.945251
C=C1C=CC=CC1=O,Frag_190,-345.270190
C=CNC,Frag_191,-173.064781
CN(N)[N+](=O)[O-],Frag_192,-355.419772
O=C1NCCN1,Frag_193,-302.447235
C1=CC2CC1C1CC21,Frag_194,-310.497396
C1CC12CC2,Frag_199,-195.064134
C/N=N/N,Frag_200,-205.133851
CN(C)N=N,Frag_201,-244.394016
N=NN,Frag_202,-165.870154
CNC(C)=N,Frag_203,-228.400131
CN(N)C#N,Frag_204,-243.218711
CCOC,Frag_205,-194.131291
CC(N)CO,Frag_206,-249.452796
C/C(N)=C\N,Frag_207,-228.384613
NCCN,Frag_208,-190.307282
c1ncon1,Frag_209,-261.934718
c1cnon1,Frag_210,-261.891238
CC(=N)C(=N)N,Frag_211,-282.531240
N=C(N)O,Frag_212,-225.076722
N=CO,Frag_213,-169.740109
C=C(N)NN,Frag_214,-244.397533
O=c1cc[nH][nH]1,Frag_215,-301.212349
C1CNCNC1,Frag_216,-267.661391
C1CCNCNC1,Frag_217,-306.915451
C=C1NCCCCN1,Frag_218,-344.993044
NCC(=O)O,Frag_219,-284.227275
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.565231
CCC#N,Frag_221,-171.909074
CC(N)C(C)O,Frag_222,-288.729606
C=C(C)C(C)O,Frag_223,-271.475234
CC(O)C(C)(C)N,Frag_224,-327.994686
CC(C)(C)N,Frag_225,-213.543802
[O-][n+]1ccno1,Frag_226,-337.009788
N=C1NCCCCN1,Frag_227,-361.070303
NCCO,Frag_228,-210.184375
C1CNCN1,Frag_230,-228.385656
N=c1[nH]cn[nH]1,Frag_231,-297.394853
N=NC(=N)N,Frag_232,-259.279241
C/C=N/O,Frag_233,-208.954497
C=C(C)CO,Frag_234,-232.206106
C/C=[N+](/C)[O-],Frag_235,-248.208629
C1COCOC1,Frag_236,-307.409227
CC(C)(N)N=O,Frag_237,-303.520692
CC(C)(O)O,Frag_238,-269.348140
C#CCN,Frag_239,-171.834895
C=CN(C)N,Frag_240,-228.344295
C/C=N/N,Frag_241,-189.101952
CC(C)(C)ON,Frag_242,-288.677921
CCC(C)(C)O,Frag_243,-272.684887
C1=NOCC1,Frag_244,-247.040258
CC(C)(O)[N+](=O)[O-],Frag_245,-398.582699
CC(N)(O)C#N,Frag_246,-302.407072
CC(=N)C#N,Frag_247,-226.020529
O=c1[nH]cn[nH]1,Frag_248,-317.299644
CNC=O,Frag_249,-209.027732
c1c[nH]nn1,Frag_250,-242.064733
C1CCOC1,Frag_251,-232.221139
CC(C)CN,Frag_252,-213.535351
c1nn[nH]n1,Frag_253,-258.106477
NCN(N)N,Frag_254,-261.606458
c1cnoc1,Frag_255,-245.872537
CC(=N)C(=O)O,Frag_256,-322.299179
C/C=N\O,Frag_257,-208.952532
C=C(O)C=N,Frag_258,-247.063241
N=C(N)CO,Frag_259,-264.324913
CC(=O)C=N,Frag_260,-247.080238
CC=[N+]=[N-],Frag_261,-187.902125
C1=CC1,Frag_262,-116.506764
CN(N)N,Frag_268,-206.296641
O=C1CNC(=O)CN1,Frag_269,-415.728220
CC(O)CN,Frag_272,-249.453660
CN(C)C=N,Frag_273,-228.388426
C/N=C/N,Frag_274,-189.132382
C=NC(=C)C,Frag_275,-211.135602
NNC(N)=O,Frag_276,-280.384566
CC(=O)CN,Frag_277,-248.278335
C1NCC2CC12,Frag_278,-250.410014
CC(C)C(C)N,Frag_279,-252.804408
CC(=O)NO,Frag_280,-284.170742
CN=C=O,Frag_281,-207.841323
C/C(N)=N/O,Frag_282,-264.292722
C=C(C)C(=N)N,Frag_283,-266.475259
[O-][n+]1ccn[nH]1,Frag_284,-317.181317
C1CNCCN1,Frag_285,-267.657016
C=C(N)C(=N)N,Frag_286,-282.527212
CC(N)C(C)N,Frag_287,-268.850198
C=CC(=N)N,Frag_288,-227.204608
CC(C)(N)C#N,Frag_289,-266.487346
CC(C)C(C)(C)N,Frag_290,-292.073001
CC(C)C(C)C,Frag_291,-236.760418
CC(N)C(C)(C)C,Frag_292,-292.072108
C=C(C)C(C)(C)N,Frag_293,-290.869735
C=CC(C)(C)N,Frag_294,-251.600019
CC(C)(C)C(C)(C)C,Frag_295,-315.292507
