Smiles,MolName,Enthalpy(Hartree)
C=C(C)C(C)=N,Frag_166,-250.584298
C/C=C/N,Frag_168,-173.197481
C=CN(C)C,Frag_169,-212.472950
C1Cn2nnnc2N1,Frag_170,-390.982034
N=C1CCCC1,Frag_171,-250.603667
C=NO,Frag_172,-169.800193
N=c1cccc[nH]1,Frag_173,-303.581007
CN(C)O,Frag_174,-210.278995
CN[N+](=O)[O-],Frag_175,-300.336770
CC(=N)NN,Frag_176,-244.585061
C1CN1,Frag_177,-133.873227
CC(C)=N,Frag_180,-173.208324
c1cn2c(n1)OCC2,Frag_181,-378.788527
NN=C(N)N,Frag_182,-260.657159
CN(N)C(=N)N,Frag_183,-299.934965
N=C(N)N,Frag_184,-205.339810
c1cn[nH]n1,Frag_185,-242.214170
NN(N)N,Frag_186,-222.480396
NNN,Frag_187,-167.156357
CC(=O)N=N,Frag_188,-263.264036
CN=[N+]=[N-],Frag_189,-204.073665
C=C1C=CC=CC1=O,Frag_190,-345.487392
C=CNC,Frag_191,-173.188323
CN(N)[N+](=O)[O-],Frag_192,-355.654383
O=C1NCCN1,Frag_193,-302.633329
C1=CC2CC1C1CC21,Frag_194,-310.688085
C1CC12CC2,Frag_199,-195.186311
C/N=N/N,Frag_200,-205.271923
CN(C)N=N,Frag_201,-244.556651
N=NN,Frag_202,-165.983010
CNC(C)=N,Frag_203,-228.556209
CN(N)C#N,Frag_204,-243.369444
CCOC,Frag_205,-194.263658
CC(N)CO,Frag_206,-249.625568
C/C(N)=C\N,Frag_207,-228.545584
NCCN,Frag_208,-190.446979
c1ncon1,Frag_209,-262.082376
c1cnon1,Frag_210,-262.044543
CC(=N)C(=N)N,Frag_211,-282.716657
N=C(N)O,Frag_212,-225.221143
N=CO,Frag_213,-169.852272
C=C(N)NN,Frag_214,-244.571010
O=c1cc[nH][nH]1,Frag_215,-301.396347
C1CNCNC1,Frag_216,-267.838942
C1CCNCNC1,Frag_217,-307.121731
C=C1NCCCCN1,Frag_218,-345.222662
NCC(=O)O,Frag_219,-284.405919
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.809833
CCC#N,Frag_221,-172.017783
CC(N)C(C)O,Frag_222,-288.926606
C=C(C)C(C)O,Frag_223,-271.661231
CC(O)C(C)(C)N,Frag_224,-328.218365
CC(C)(C)N,Frag_225,-213.698931
[O-][n+]1ccno1,Frag_226,-337.216958
N=C1NCCCCN1,Frag_227,-361.304834
NCCO,Frag_228,-210.330092
C1CNCN1,Frag_230,-228.537719
N=c1[nH]cn[nH]1,Frag_231,-297.574087
N=NC(=N)N,Frag_232,-259.444919
C/C=N/O,Frag_233,-209.093241
C=C(C)CO,Frag_234,-232.365958
C/C=[N+](/C)[O-],Frag_235,-248.379401
C1COCOC1,Frag_236,-307.597901
CC(C)(N)N=O,Frag_237,-303.718834
CC(C)(O)O,Frag_238,-269.524890
C#CCN,Frag_239,-171.950641
C=CN(C)N,Frag_240,-228.502155
C/C=N/N,Frag_241,-189.232480
CC(C)(C)ON,Frag_242,-288.873393
CCC(C)(C)O,Frag_243,-272.874459
C1=NOCC1,Frag_244,-247.193419
CC(C)(O)[N+](=O)[O-],Frag_245,-398.834531
CC(N)(O)C#N,Frag_246,-302.593387
CC(=N)C#N,Frag_247,-226.158844
O=c1[nH]cn[nH]1,Frag_248,-317.484288
CNC=O,Frag_249,-209.163975
c1c[nH]nn1,Frag_250,-242.208248
C1CCOC1,Frag_251,-232.372188
CC(C)CN,Frag_252,-213.691150
c1nn[nH]n1,Frag_253,-258.255028
NCN(N)N,Frag_254,-261.787113
c1cnoc1,Frag_255,-246.017096
CC(=N)C(=O)O,Frag_256,-322.495579
C/C=N\O,Frag_257,-209.091086
C=C(O)C=N,Frag_258,-247.225197
N=C(N)CO,Frag_259,-264.499321
CC(=O)C=N,Frag_260,-247.238474
CC=[N+]=[N-],Frag_261,-188.022298
C1=CC1,Frag_262,-116.578116
CN(N)N,Frag_268,-206.440899
O=C1CNC(=O)CN1,Frag_269,-415.979621
CC(O)CN,Frag_272,-249.626675
CN(C)C=N,Frag_273,-228.543170
C/N=C/N,Frag_274,-189.262117
C=NC(=C)C,Frag_275,-211.278453
NNC(N)=O,Frag_276,-280.563990
CC(=O)CN,Frag_277,-248.444439
C1NCC2CC12,Frag_278,-250.568156
CC(C)C(C)N,Frag_279,-252.986664
CC(=O)NO,Frag_280,-284.352836
CN=C=O,Frag_281,-207.968308
C/C(N)=N/O,Frag_282,-264.467391
C=C(C)C(=N)N,Frag_283,-266.656007
[O-][n+]1ccn[nH]1,Frag_284,-317.376573
C1CNCCN1,Frag_285,-267.835557
C=C(N)C(=N)N,Frag_286,-282.716298
CC(N)C(C)N,Frag_287,-269.040452
C=CC(=N)N,Frag_288,-227.359067
CC(C)(N)C#N,Frag_289,-266.658902
CC(C)C(C)(C)N,Frag_290,-292.281535
CC(C)C(C)C,Frag_291,-236.934285
CC(N)C(C)(C)C,Frag_292,-292.280734
C=C(C)C(C)(C)N,Frag_293,-291.073983
C=CC(C)(C)N,Frag_294,-251.778661
CC(C)(C)C(C)(C)C,Frag_295,-315.518818
CC(C)(C)C(C)(C)N,Frag_296,-331.573702
CC(C)(N)C(N)=O,Frag_297,-343.114692
CCC(C)(C)N,Frag_298,-252.989978
CC(N)(N)CN,Frag_299,-285.099737
CC(C)(N)N,Frag_300,-229.754811
C/N=C(\C)N,Frag_301,-228.558484
C=C(N)N(C)C,Frag_302,-267.827591
CC(=N)N(C)C,Frag_303,-267.839962
NC=C(N)N,Frag_304,-244.604223
C/N=C(/C)N,Frag_305,-228.560315
C/C(N)=C(\C)O,Frag_306,-287.729813
C=NC(=C)N,Frag_307,-227.338138
CN=C(N)N,Frag_308,-244.623986
C=C(C)C(=C)N,Frag_309,-250.583372
C/C(N)=N\N,Frag_310,-244.591974
CN(N)C=N,Frag_311,-244.571644
N/N=N\N,Frag_312,-221.311419
N/C=N\N,Frag_313,-205.296525
C=NN=N,Frag_314,-204.052966
C=CNN,Frag_315,-189.217621
CNC(C)O,Frag_316,-249.617778
NC(O)C(N)O,Frag_317,-340.921182
C=C(N)NC,Frag_318,-228.545870
NC(N)=C(N)N,Frag_319,-299.961176
N=CNN,Frag_320,-205.291723
C/N=C\N,Frag_321,-189.259302
C=NC(=N)N,Frag_322,-243.413519
CC(N)=C(N)N,Frag_323,-283.901196
N=C(N)C(=N)N,Frag_324,-298.786201
C=C(N)C(=C)N,Frag_325,-266.641660
C=NN(C)C,Frag_326,-228.505059
C=C(N)C=N,Frag_327,-227.343731
C/C=N\N,Frag_328,-189.231741
C=C(N)CC,Frag_329,-212.493950
CC(C)(N)CN,Frag_330,-269.040457
C/C=[N+](\C)[O-],Frag_331,-248.371797
C=C[N+](=C)[O-],Frag_332,-247.160014
CC(C)=CN,Frag_333,-212.493909
C=[N+](C)[O-],Frag_334,-209.077710
C=C(C)C(=C)O,Frag_335,-270.462143
C=CC(N)=O,Frag_336,-247.260178
C/C(N)=C(/C)N,Frag_337,-267.842167
N=C(N)NN,Frag_338,-260.651564
CNCN,Frag_339,-190.442104
C=CC(C)=N,Frag_340,-211.288702
C=C(C)[N+](=C)[O-],Frag_341,-286.456115
C=CC=N,Frag_342,-171.988032
C=C(O)N(C)C,Frag_343,-287.708815
NC(N)=C(N)O,Frag_344,-319.838340
CC(=N)C(C)(N)N,Frag_345,-323.197906
CCC(C)(N)N,Frag_346,-269.046369
CC(C)=NO,Frag_347,-248.391352
CCC(C)=N,Frag_348,-212.499143
CNC=N,Frag_349,-189.256777
CC(=N)N(C)O,Frag_350,-303.732513
C=CN(C)O,Frag_351,-248.364671
C/C(N)=[N+](\C)[O-],Frag_352,-303.739805
C=C(C)C(C)N,Frag_353,-251.778907
C=C(N)C(C)=N,Frag_354,-266.644449
C/N=C(\N)O,Frag_355,-264.509639
COC(=N)N,Frag_356,-264.501805
CN(C)C(=N)O,Frag_357,-303.786123
C=C(N)C(N)=O,Frag_358,-302.617894
C=NN(N)N,Frag_359,-260.571333
C=CC(C)=O,Frag_360,-231.183221
