Smiles,MolName,Enthalpy(Hartree)
CC(C)=NN,Frag_149,-228.280781
C=C(C)NN,Frag_150,-228.257244
C=NN,Frag_151,-149.776101
CC(C)(N)CO,Frag_152,-288.611183
CN(C)C(C)(C)C,Frag_153,-291.912205
[O-][n+]1ccccc1,Frag_154,-323.095671
C1=C\C=C/C=C\C=C/1,Frag_155,-309.165687
CC(C)C(=N)N,Frag_156,-267.562412
C1COC1,Frag_157,-192.850516
C=C(C)N(C)N,Frag_158,-267.496781
O=c1cccc[nH]1,Frag_159,-323.167988
COC(N)=O,Frag_160,-284.151919
CNC(=O)O,Frag_161,-284.147228
NC(=O)O,Frag_162,-244.919729
c1ccc2c(c1)CN2,Frag_163,-325.248964
CNC(=N)N,Frag_164,-244.363391
N=C1NCNCN1,Frag_165,-337.718307
C=C(C)C(C)=N,Frag_166,-250.306644
O=[N+]([O-])C1CC1,Frag_167,-322.075743
C/C=C/N,Frag_168,-172.999407
C=CN(C)C,Frag_169,-212.229745
C1Cn2nnnc2N1,Frag_170,-390.614848
N=C1CCCC1,Frag_171,-250.323330
C=NO,Frag_172,-169.631451
N=c1cccc[nH]1,Frag_173,-303.265427
CN(C)O,Frag_174,-210.057272
CN[N+](=O)[O-],Frag_175,-300.068188
CC(=N)NN,Frag_176,-244.324879
C1CN1,Frag_177,-133.726571
C=C(C)C1CN1,Frag_178,-250.268867
OCC1CN1,Frag_179,-248.137934
CC(C)=N,Frag_180,-173.012844
c1cn2c(n1)OCC2,Frag_181,-378.428151
NN=C(N)N,Frag_182,-260.389735
CN(N)C(=N)N,Frag_183,-299.627259
N=C(N)N,Frag_184,-205.128857
c1cn[nH]n1,Frag_185,-241.985302
NN(N)N,Frag_186,-222.243377
NNN,Frag_187,-166.977611
CC(=O)N=N,Frag_188,-263.019437
CN=[N+]=[N-],Frag_189,-203.888157
C=C1C=CC=CC1=O,Frag_190,-345.137868
C=CNC,Frag_191,-172.988575
CN(N)[N+](=O)[O-],Frag_192,-355.324264
O=C1NCCN1,Frag_193,-302.339280
C1=CC2CC1C1CC21,Frag_194,-310.341514
N#CC1(N)CC1,Frag_195,-265.166953
CC1([N+](=O)[O-])CC1,Frag_196,-361.327643
NC1CC1,Frag_197,-172.977613
CC1CC1,Frag_198,-156.938652
C1CC12CC2,Frag_199,-194.963142
C/N=N/N,Frag_200,-205.062080
CN(C)N=N,Frag_201,-244.301835
N=NN,Frag_202,-165.817949
CNC(C)=N,Frag_203,-228.306438
CN(N)C#N,Frag_204,-243.128720
CCOC,Frag_205,-194.055208
CC(N)CO,Frag_206,-249.355943
C/C(N)=C\N,Frag_207,-228.291409
NCCN,Frag_208,-190.229245
c1ncon1,Frag_209,-261.852179
c1cnon1,Frag_210,-261.813289
CC(=N)C(=N)N,Frag_211,-282.421390
N=C(N)O,Frag_212,-224.999295
