Smiles,MolName,Enthalpy(Hartree)
CC(C)=NN,Frag_149,-228.293680
C=C(C)NN,Frag_150,-228.272168
C=NN,Frag_151,-149.787291
CC(C)(N)CO,Frag_152,-288.629131
CN(C)C(C)(C)C,Frag_153,-291.923068
[O-][n+]1ccccc1,Frag_154,-323.114283
C1=C\C=C/C=C\C=C/1,Frag_155,-309.181660
CC(C)C(=N)N,Frag_156,-267.578225
C1COC1,Frag_157,-192.861077
C=C(C)N(C)N,Frag_158,-267.511433
O=c1cccc[nH]1,Frag_159,-323.187232
COC(N)=O,Frag_160,-284.171536
CNC(=O)O,Frag_161,-284.166872
NC(=O)O,Frag_162,-244.940415
c1ccc2c(c1)CN2,Frag_163,-325.263997
CNC(=N)N,Frag_164,-244.380706
N=C1NCNCN1,Frag_165,-337.739002
C=C(C)C(C)=N,Frag_166,-250.318985
O=[N+]([O-])C1CC1,Frag_167,-322.092829
C/C=C/N,Frag_168,-173.010348
C=CN(C)C,Frag_169,-212.240917
C1Cn2nnnc2N1,Frag_170,-390.631265
N=C1CCCC1,Frag_171,-250.334369
C=NO,Frag_172,-169.643454
N=c1cccc[nH]1,Frag_173,-303.282912
CN(C)O,Frag_174,-210.070752
CN[N+](=O)[O-],Frag_175,-300.086205
CC(=N)NN,Frag_176,-244.341517
C1CN1,Frag_177,-133.734169
C=C(C)C1CN1,Frag_178,-250.281332
OCC1CN1,Frag_179,-248.154431
CC(C)=N,Frag_180,-173.022483
c1cn2c(n1)OCC2,Frag_181,-378.445055
NN=C(N)N,Frag_182,-260.410935
CN(N)C(=N)N,Frag_183,-299.647141
N=C(N)N,Frag_184,-205.146568
c1cn[nH]n1,Frag_185,-241.998045
NN(N)N,Frag_186,-222.260307
NNN,Frag_187,-166.992986
CC(=O)N=N,Frag_188,-263.033344
CN=[N+]=[N-],Frag_189,-203.897161
C=C1C=CC=CC1=O,Frag_190,-345.155845
C=CNC,Frag_191,-172.999304
CN(N)[N+](=O)[O-],Frag_192,-355.344675
O=C1NCCN1,Frag_193,-302.357671
C1=CC2CC1C1CC21,Frag_194,-310.351996
N#CC1(N)CC1,Frag_195,-265.180560
CC1([N+](=O)[O-])CC1,Frag_196,-361.344672
NC1CC1,Frag_197,-172.988015
CC1CC1,Frag_198,-156.944717
C1CC12CC2,Frag_199,-194.970400
C/N=N/N,Frag_200,-205.076472
CN(C)N=N,Frag_201,-244.315458
N=NN,Frag_202,-165.831723
CNC(C)=N,Frag_203,-228.319747
CN(N)C#N,Frag_204,-243.141983
CCOC,Frag_205,-194.065604
CC(N)CO,Frag_206,-249.373778
C/C(N)=C\N,Frag_207,-228.307153
NCCN,Frag_208,-190.244676
c1ncon1,Frag_209,-261.864811
c1cnon1,Frag_210,-261.824964
CC(=N)C(=N)N,Frag_211,-282.439098
N=C(N)O,Frag_212,-225.017522
N=CO,Frag_213,-169.708144
C=C(N)NN,Frag_214,-244.326633
O=c1cc[nH][nH]1,Frag_215,-301.129469
C1CNCNC1,Frag_216,-267.554610
C1CCNCNC1,Frag_217,-306.794675
C=C1NCCCCN1,Frag_218,-344.864823
NCC(=O)O,Frag_219,-284.161564
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.457078
CCC#N,Frag_221,-171.848836
CC(N)C(C)O,Frag_222,-288.625310
C=C(C)C(C)O,Frag_223,-271.378430
CC(O)C(C)(C)N,Frag_224,-327.874249
CC(C)(C)N,Frag_225,-213.455772
[O-][n+]1ccno1,Frag_226,-336.943625
N=C1NCCCCN1,Frag_227,-360.933345
NCCO,Frag_228,-210.125852
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.506206
C1CNCN1,Frag_230,-228.301578
N=c1[nH]cn[nH]1,Frag_231,-297.304785
N=NC(=N)N,Frag_232,-259.200420
C/C=N/O,Frag_233,-208.905686
C=C(C)CO,Frag_234,-232.128299
C/C=[N+](/C)[O-],Frag_235,-248.140362
C1COCOC1,Frag_236,-307.302820
CC(C)(N)N=O,Frag_237,-303.433775
CC(C)(O)O,Frag_238,-269.273048
C#CCN,Frag_239,-171.780136
C=CN(C)N,Frag_240,-228.262713
C/C=N/N,Frag_241,-189.041188
