Smiles,MolName,Enthalpy(Hartree)
CC(C)=NN,Frag_149,-228.459153
C=C(C)NN,Frag_150,-228.439755
C=NN,Frag_151,-149.890295
CC(C)(N)CO,Frag_152,-288.837201
CN(C)C(C)(C)C,Frag_153,-292.151577
[O-][n+]1ccccc1,Frag_154,-323.333559
C1=C\C=C/C=C\C=C/1,Frag_155,-309.415113
CC(C)C(=N)N,Frag_156,-267.775534
C1COC1,Frag_157,-192.998554
C=C(C)N(C)N,Frag_158,-267.711165
O=c1cccc[nH]1,Frag_159,-323.410474
COC(N)=O,Frag_160,-284.359996
CNC(=O)O,Frag_161,-284.355018
NC(=O)O,Frag_162,-245.096940
c1ccc2c(c1)CN2,Frag_163,-325.503532
CNC(=N)N,Frag_164,-244.554383
N=C1NCNCN1,Frag_165,-337.981579
C=C(C)C(C)=N,Frag_166,-250.505447
O=[N+]([O-])C1CC1,Frag_167,-322.305584
C/C=C/N,Frag_168,-173.138542
C=CN(C)C,Frag_169,-212.401254
C1Cn2nnnc2N1,Frag_170,-390.900472
N=C1CCCC1,Frag_171,-250.522142
C=NO,Frag_172,-169.754074
N=c1cccc[nH]1,Frag_173,-303.500519
CN(C)O,Frag_174,-210.217263
CN[N+](=O)[O-],Frag_175,-300.272738
CC(=N)NN,Frag_176,-244.515162
C1CN1,Frag_177,-133.836708
C=C(C)C1CN1,Frag_178,-250.473958
OCC1CN1,Frag_179,-248.334814
CC(C)=N,Frag_180,-173.149025
c1cn2c(n1)OCC2,Frag_181,-378.714236
NN=C(N)N,Frag_182,-260.593037
CN(N)C(=N)N,Frag_183,-299.860409
N=C(N)N,Frag_184,-205.288315
c1cn[nH]n1,Frag_185,-242.162979
NN(N)N,Frag_186,-222.413531
NNN,Frag_187,-167.107365
CC(=O)N=N,Frag_188,-263.207117
CN=[N+]=[N-],Frag_189,-204.028514
C=C1C=CC=CC1=O,Frag_190,-345.397454
C=CNC,Frag_191,-173.127530
CN(N)[N+](=O)[O-],Frag_192,-355.570343
O=C1NCCN1,Frag_193,-302.566496
C1=CC2CC1C1CC21,Frag_194,-310.596475
N#CC1(N)CC1,Frag_195,-265.376133
CC1([N+](=O)[O-])CC1,Frag_196,-361.589059
NC1CC1,Frag_197,-173.122029
CC1CC1,Frag_198,-157.071598
C1CC12CC2,Frag_199,-195.130162
C/N=N/N,Frag_200,-205.215375
CN(C)N=N,Frag_201,-244.486151
N=NN,Frag_202,-165.940213
CNC(C)=N,Frag_203,-228.485806
CN(N)C#N,Frag_204,-243.312130
CCOC,Frag_205,-194.205505
CC(N)CO,Frag_206,-249.551962
C/C(N)=C\N,Frag_207,-228.473757
NCCN,Frag_208,-190.382457
c1ncon1,Frag_209,-262.038300
c1cnon1,Frag_210,-261.993813
CC(=N)C(=N)N,Frag_211,-282.639081
N=C(N)O,Frag_212,-225.168066
N=CO,Frag_213,-169.819352
C=C(N)NN,Frag_214,-244.503238
O=c1cc[nH][nH]1,Frag_215,-301.333222
C1CNCNC1,Frag_216,-267.755889
C1CCNCNC1,Frag_217,-307.028676
C=C1NCCCCN1,Frag_218,-345.126131
NCC(=O)O,Frag_219,-284.348507
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.733501
CCC#N,Frag_221,-171.972735
CC(N)C(C)O,Frag_222,-288.835654
C=C(C)C(C)O,Frag_223,-271.577749
CC(O)C(C)(C)N,Frag_224,-328.117054
CC(C)(C)N,Frag_225,-213.618473
[O-][n+]1ccno1,Frag_226,-337.149977
N=C1NCCCCN1,Frag_227,-361.201443
NCCO,Frag_228,-210.272015
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.840650
C1CNCN1,Frag_230,-228.469856
N=c1[nH]cn[nH]1,Frag_231,-297.510423
N=NC(=N)N,Frag_232,-259.375448
C/C=N/O,Frag_233,-209.046426
C=C(C)CO,Frag_234,-232.295444
C/C=[N+](/C)[O-],Frag_235,-248.307966
C1COCOC1,Frag_236,-307.521035
CC(C)(N)N=O,Frag_237,-303.643182
CC(C)(O)O,Frag_238,-269.459253
