Smiles,MolName,Enthalpy(Hartree)
CC(C)=NN,Frag_149,-228.279142
C=C(C)NN,Frag_150,-228.258271
C=NN,Frag_151,-149.778276
CC(C)(N)CO,Frag_152,-288.614496
CN(C)C(C)(C)C,Frag_153,-291.904710
[O-][n+]1ccccc1,Frag_154,-323.092697
C1=C\C=C/C=C\C=C/1,Frag_155,-309.158765
CC(C)C(=N)N,Frag_156,-267.562857
C1COC1,Frag_157,-192.845387
C=C(C)N(C)N,Frag_158,-267.494690
O=c1cccc[nH]1,Frag_159,-323.164358
COC(N)=O,Frag_160,-284.151416
CNC(=O)O,Frag_161,-284.148796
NC(=O)O,Frag_162,-244.925679
c1ccc2c(c1)CN2,Frag_163,-325.239204
CNC(=N)N,Frag_164,-244.366986
N=C1NCNCN1,Frag_165,-337.722113
C=C(C)C(C)=N,Frag_166,-250.301584
O=[N+]([O-])C1CC1,Frag_167,-322.074216
C/C=C/N,Frag_168,-172.996518
C=CN(C)C,Frag_169,-212.222839
C1Cn2nnnc2N1,Frag_170,-390.611440
N=C1CCCC1,Frag_171,-250.318080
C=NO,Frag_172,-169.634844
N=c1cccc[nH]1,Frag_173,-303.262989
CN(C)O,Frag_174,-210.058338
CN[N+](=O)[O-],Frag_175,-300.071622
CC(=N)NN,Frag_176,-244.329171
C1CN1,Frag_177,-133.722668
C=C(C)C1CN1,Frag_178,-250.262665
OCC1CN1,Frag_179,-248.139547
CC(C)=N,Frag_180,-173.008953
c1cn2c(n1)OCC2,Frag_181,-378.418006
NN=C(N)N,Frag_182,-260.399897
CN(N)C(=N)N,Frag_183,-299.633264
N=C(N)N,Frag_184,-205.136730
c1cn[nH]n1,Frag_185,-241.984040
NN(N)N,Frag_186,-222.254960
NNN,Frag_187,-166.987790
CC(=O)N=N,Frag_188,-263.018689
CN=[N+]=[N-],Frag_189,-203.884078
C=C1C=CC=CC1=O,Frag_190,-345.130586
C=CNC,Frag_191,-172.984244
CN(N)[N+](=O)[O-],Frag_192,-355.329682
O=C1NCCN1,Frag_193,-302.337905
C1=CC2CC1C1CC21,Frag_194,-310.330481
N#CC1(N)CC1,Frag_195,-265.162400
CC1([N+](=O)[O-])CC1,Frag_196,-361.324445
NC1CC1,Frag_197,-172.974602
CC1CC1,Frag_198,-156.928798
C1CC12CC2,Frag_199,-194.950540
C/N=N/N,Frag_200,-205.065736
CN(C)N=N,Frag_201,-244.301717
N=NN,Frag_202,-165.826001
CNC(C)=N,Frag_203,-228.304447
CN(N)C#N,Frag_204,-243.126598
