Smiles,MolName,Enthalpy(Hartree)
CC(C)=NN,Frag_149,-228.405482
C=C(C)NN,Frag_150,-228.386334
C=NN,Frag_151,-149.856245
CC(C)(N)CO,Frag_152,-288.770202
CN(C)C(C)(C)C,Frag_153,-292.077380
[O-][n+]1ccccc1,Frag_154,-323.262729
C1=C\C=C/C=C\C=C/1,Frag_155,-309.345858
CC(C)C(=N)N,Frag_156,-267.712588
C1COC1,Frag_157,-192.950142
C=C(C)N(C)N,Frag_158,-267.647267
O=c1cccc[nH]1,Frag_159,-323.338171
COC(N)=O,Frag_160,-284.288485
CNC(=O)O,Frag_161,-284.285843
NC(=O)O,Frag_162,-245.037930
c1ccc2c(c1)CN2,Frag_163,-325.434142
CNC(=N)N,Frag_164,-244.498424
N=C1NCNCN1,Frag_165,-337.908315
C=C(C)C(C)=N,Frag_166,-250.446234
O=[N+]([O-])C1CC1,Frag_167,-322.231203
C/C=C/N,Frag_168,-173.095558
C=CN(C)C,Frag_169,-212.346962
C1Cn2nnnc2N1,Frag_170,-390.821446
N=C1CCCC1,Frag_171,-250.465163
C=NO,Frag_172,-169.715027
N=c1cccc[nH]1,Frag_173,-303.435349
CN(C)O,Frag_174,-210.165143
CN[N+](=O)[O-],Frag_175,-300.202599
CC(=N)NN,Frag_176,-244.460153
C1CN1,Frag_177,-133.804195
C=C(C)C1CN1,Frag_178,-250.415162
OCC1CN1,Frag_179,-248.276919
CC(C)=N,Frag_180,-173.106331
c1cn2c(n1)OCC2,Frag_181,-378.629882
NN=C(N)N,Frag_182,-260.535160
CN(N)C(=N)N,Frag_183,-299.793389
N=C(N)N,Frag_184,-205.243367
c1cn[nH]n1,Frag_185,-242.114051
NN(N)N,Frag_186,-222.366980
NNN,Frag_187,-167.071462
CC(=O)N=N,Frag_188,-263.147952
CN=[N+]=[N-],Frag_189,-203.979832
C=C1C=CC=CC1=O,Frag_190,-345.320585
C=CNC,Frag_191,-173.083700
CN(N)[N+](=O)[O-],Frag_192,-355.489006
O=C1NCCN1,Frag_193,-302.496864
C1=CC2CC1C1CC21,Frag_194,-310.529079
N#CC1(N)CC1,Frag_195,-265.316586
CC1([N+](=O)[O-])CC1,Frag_196,-361.505385
NC1CC1,Frag_197,-173.080662
CC1CC1,Frag_198,-157.030604
C1CC12CC2,Frag_199,-195.082526
C/N=N/N,Frag_200,-205.170389
CN(C)N=N,Frag_201,-244.430543
N=NN,Frag_202,-165.906321
CNC(C)=N,Frag_203,-228.430998
CN(N)C#N,Frag_204,-243.256054
CCOC,Frag_205,-194.152155
CC(N)CO,Frag_206,-249.491671
C/C(N)=C\N,Frag_207,-228.421480
NCCN,Frag_208,-190.337782
c1ncon1,Frag_209,-261.981688
c1cnon1,Frag_210,-261.938799
CC(=N)C(=N)N,Frag_211,-282.577349
N=C(N)O,Frag_212,-225.117498
N=CO,Frag_213,-169.779552
C=C(N)NN,Frag_214,-244.447779
O=c1cc[nH][nH]1,Frag_215,-301.266787
C1CNCNC1,Frag_216,-267.694448
C1CCNCNC1,Frag_217,-306.957751
C=C1NCCCCN1,Frag_218,-345.047444
NCC(=O)O,Frag_219,-284.281011
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.639935
CCC#N,Frag_221,-171.929740
CC(N)C(C)O,Frag_222,-288.765857
C=C(C)C(C)O,Frag_223,-271.510781
CC(O)C(C)(C)N,Frag_224,-328.038176
CC(C)(C)N,Frag_225,-213.564835
[O-][n+]1ccno1,Frag_226,-337.076230
N=C1NCCCCN1,Frag_227,-361.120880
NCCO,Frag_228,-210.221380
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.726414
C1CNCN1,Frag_230,-228.418232
N=c1[nH]cn[nH]1,Frag_231,-297.448256
N=NC(=N)N,Frag_232,-259.322063
C/C=N/O,Frag_233,-208.997391
C=C(C)CO,Frag_234,-232.238032
C/C=[N+](/C)[O-],Frag_235,-248.247442
C1COCOC1,Frag_236,-307.444462
CC(C)(N)N=O,Frag_237,-303.574487
CC(C)(O)O,Frag_238,-269.392619
C#CCN,Frag_239,-171.862908
C=CN(C)N,Frag_240,-228.376035
C/C=N/N,Frag_241,-189.130585
CC(C)(C)ON,Frag_242,-288.714021
CCC(C)(C)O,Frag_243,-272.715717
C1=NOCC1,Frag_244,-247.078590
CC(C)(O)[N+](=O)[O-],Frag_245,-398.654560
CC(N)(O)C#N,Frag_246,-302.459914
CC(=N)C#N,Frag_247,-226.055559
O=c1[nH]cn[nH]1,Frag_248,-317.358366
CNC=O,Frag_249,-209.061399
c1c[nH]nn1,Frag_250,-242.107909
C1CCOC1,Frag_251,-232.249096
CC(C)CN,Frag_252,-213.557089
c1nn[nH]n1,Frag_253,-258.155724
NCN(N)N,Frag_254,-261.655859
c1cnoc1,Frag_255,-245.913452
CC(=N)C(=O)O,Frag_256,-322.365037
C/C=N\O,Frag_257,-208.997292
C=C(O)C=N,Frag_258,-247.108249
N=C(N)CO,Frag_259,-264.375955
CC(=O)C=N,Frag_260,-247.121988
CC=[N+]=[N-],Frag_261,-187.929451
C1=CC1,Frag_262,-116.518976
C=C(C)C1=CC1,Frag_263,-233.138834
CC1([N+](=O)[O-])C=C1,Frag_264,-360.269328
N#CC1(N)C=C1,Frag_265,-264.078207
CC1C=C1,Frag_266,-155.789748
NC1C=C1,Frag_267,-171.845733
CN(N)N,Frag_268,-206.332142
O=C1CNC(=O)CN1,Frag_269,-415.800515
CC1(C)CC1,Frag_270,-196.303157
NC(=O)C1(N)CC1,Frag_271,-341.736665
CC(O)CN,Frag_272,-249.493133
CN(C)C=N,Frag_273,-228.417805
C/N=C/N,Frag_274,-189.161011
C=NC(=C)C,Frag_275,-211.161259
NNC(N)=O,Frag_276,-280.430452
CC(=O)CN,Frag_277,-248.315948
C1NCC2CC12,Frag_278,-250.438567
CC(C)C(C)N,Frag_279,-252.827981
CC(=O)NO,Frag_280,-284.224963
CN=C=O,Frag_281,-207.875925
C/C(N)=N/O,Frag_282,-264.341448
C=C(C)C(=N)N,Frag_283,-266.515597
[O-][n+]1ccn[nH]1,Frag_284,-317.243353
C1CNCCN1,Frag_285,-267.680648
C=C(N)C(=N)N,Frag_286,-282.577377
CC(N)C(C)N,Frag_287,-268.883752
C=CC(=N)N,Frag_288,-227.242896
CC(C)(N)C#N,Frag_289,-266.523804
CC(C)C(C)(C)N,Frag_290,-292.099440
CC(C)C(C)C,Frag_291,-236.773370
CC(N)C(C)(C)C,Frag_292,-292.098553
C=C(C)C(C)(C)N,Frag_293,-290.900822
C=CC(C)(C)N,Frag_294,-251.629380
CC(C)(C)C(C)(C)C,Frag_295,-315.312029
CC(C)(C)C(C)(C)N,Frag_296,-331.368677
CC(C)(N)C(N)=O,Frag_297,-342.942007
CCC(C)(C)N,Frag_298,-252.831589
CC(N)(N)CN,Frag_299,-284.945279
CC(C)(N)N,Frag_300,-229.622629
C/N=C(\C)N,Frag_301,-228.433337
C=C(N)N(C)C,Frag_302,-267.679525
CC(=N)N(C)C,Frag_303,-267.690648
NC=C(N)N,Frag_304,-244.486612
C/N=C(/C)N,Frag_305,-228.435611
C/C(N)=C(\C)O,Frag_306,-287.580611
C=NC(=C)N,Frag_307,-227.222920
CN=C(N)N,Frag_308,-244.501327
C=C(C)C(=C)N,Frag_309,-250.441957
C/C(N)=N\N,Frag_310,-244.467825
CN(N)C=N,Frag_311,-244.448447
N/N=N\N,Frag_312,-221.210741
N/C=N\N,Frag_313,-205.197190
C=NN=N,Frag_314,-203.961748
C=CNN,Frag_315,-189.117380
CNC(C)O,Frag_316,-249.484741
NC(O)C(N)O,Frag_317,-340.767937
C=C(N)NC,Frag_318,-228.422183
NC(N)=C(N)N,Frag_319,-299.815906
N=CNN,Frag_320,-205.192457
C/N=C\N,Frag_321,-189.158957
C=NC(=N)N,Frag_322,-243.299566
CC(N)=C(N)N,Frag_323,-283.754124
N=C(N)C(=N)N,Frag_324,-298.648691
C=C(N)C(=C)N,Frag_325,-266.503169
C=NN(C)C,Frag_326,-228.379087
C=C(N)C=N,Frag_327,-227.227613
C/C=N\N,Frag_328,-189.130470
C=C(N)CC,Frag_329,-212.367878
CC(C)(N)CN,Frag_330,-268.884049
C/C=[N+](\C)[O-],Frag_331,-248.239398
C=C[N+](=C)[O-],Frag_332,-247.037497
CC(C)=CN,Frag_333,-212.367202
C=[N+](C)[O-],Frag_334,-208.970324
C=C(C)C(=C)O,Frag_335,-270.320729
C=CC(N)=O,Frag_336,-247.142217
C/C(N)=C(/C)N,Frag_337,-267.692839
N=C(N)NN,Frag_338,-260.529712
CNCN,Frag_339,-190.332969
C=CC(C)=N,Frag_340,-211.171058
C=C(C)[N+](=C)[O-],Frag_341,-286.309489
C=CC=N,Frag_342,-171.894934
C=C(O)N(C)C,Frag_343,-287.561176
NC(N)=C(N)O,Frag_344,-319.692761
CC(=N)C(C)(N)N,Frag_345,-323.027281
CCC(C)(N)N,Frag_346,-268.889852
CC(C)=NO,Frag_347,-248.263964
CCC(C)=N,Frag_348,-212.372483
CNC=N,Frag_349,-189.155523
CC(=N)N(C)O,Frag_350,-303.582884
C=CN(C)O,Frag_351,-248.238643
C/C(N)=[N+](\C)[O-],Frag_352,-303.584611
C=C(C)C(C)N,Frag_353,-251.629169
C=C(N)C(C)=N,Frag_354,-266.503960
C/N=C(\N)O,Frag_355,-264.387529
COC(=N)N,Frag_356,-264.379486
CN(C)C(=N)O,Frag_357,-303.639885
C=C(N)C(N)=O,Frag_358,-302.477417
C=NN(N)N,Frag_359,-260.447760
C=CC(C)=O,Frag_360,-231.063738
C=CN(N)N,Frag_361,-244.412008
C=NN(C)N,Frag_362,-244.412912
CN(N)C(N)=O,Frag_363,-319.698748
NC(N)=O,Frag_364,-225.150954
C=CC(C)C,Frag_365,-196.303324
CCC(C)(C)C,Frag_366,-236.776188
CC(C)N(C)C,Frag_367,-252.808088
C=NC(C)=N,Frag_368,-227.230063
C=NOC,Frag_369,-208.968185
C/N=C(/N)O,Frag_370,-264.380211
N=C(N)ON,Frag_371,-280.388500
C=NON,Frag_372,-224.989070
C/C(N)=N\O,Frag_373,-264.335200
NON,Frag_374,-186.905434
C=C(N)N(C)N,Frag_375,-283.708299
CNNC,Frag_376,-190.293142
CNC(N)=O,Frag_377,-264.409267
CN(C)C(N)=O,Frag_378,-303.667539
CC(C)=[N+]([O-])O,Frag_379,-323.424926
C=[N+]([O-])ON,Frag_380,-300.136104
C=[N+]([O-])O,Frag_381,-244.876358
C=NNN,Frag_382,-205.149016
C/C(N)=C(\N)O,Frag_383,-303.636218
C=C(O)NC,Frag_384,-248.300755
CC(N)(N)CO,Frag_385,-304.827810
COC(C)(C)O,Frag_386,-308.643359
CC(C)(O)CN,Frag_387,-288.769110
CC(C)(C)O,Frag_388,-233.449010
CC(C)(N)ON,Frag_389,-304.772054
CC(C)(C)C(C)(N)O,Frag_390,-367.315465
CC(=N)C(C)(C)C,Frag_391,-290.912905
CC(C)(N)O,Frag_392,-249.509535
CNN=N,Frag_393,-205.158023
C=C(N)N=N,Frag_394,-243.247360
C/N=N\N,Frag_395,-205.160444
CC(C)CO,Frag_396,-233.438856
CN(N)N=N,Frag_397,-260.445131
C=C(N)ON,Frag_398,-264.303560
C/C=C(/C)O,Frag_399,-232.251366
C=NC(=C)O,Frag_400,-247.103245
CC(C)=[N+](C)[O-],Frag_401,-287.516201
N=C(N)N(N)N,Frag_402,-315.829380
CC(=O)N(C)N,Frag_403,-303.628020
NCC(N)=O,Frag_404,-264.400884
CN(C)C(=N)N,Frag_405,-283.758324
N/C=C\N,Frag_406,-189.153050
CC(N)C(C)(C)N,Frag_407,-308.155886
CC(O)C(C)(N)N,Frag_408,-344.101458
CC(O)C(O)O,Frag_409,-344.590927
CN(C)CN,Frag_410,-229.594545
C/C(N)=[N+](\N)[O-],Frag_411,-319.623339
C=[N+]([O-])N(C)N,Frag_412,-319.560421
C=[N+](N)[O-],Frag_413,-225.006834
CC(N)CN,Frag_414,-229.612630
C=C(C)C(C)C,Frag_415,-235.575712
