Smiles,MolName,Enthalpy(Hartree)
CC(C)=NN,Frag_149,-228.515953
C=C(C)NN,Frag_150,-228.493311
C=NN,Frag_151,-149.917146
CC(C)(N)CO,Frag_152,-288.906373
CN(C)C(C)(C)C,Frag_153,-292.255068
[O-][n+]1ccccc1,Frag_154,-323.390818
C1=C\C=C/C=C\C=C/1,Frag_155,-309.495116
CC(C)C(=N)N,Frag_156,-267.844010
C1COC1,Frag_157,-193.038709
C=C(C)N(C)N,Frag_158,-267.780912
O=c1cccc[nH]1,Frag_159,-323.461932
COC(N)=O,Frag_160,-284.388212
CNC(=O)O,Frag_161,-284.383871
NC(=O)O,Frag_162,-245.108325
c1ccc2c(c1)CN2,Frag_163,-325.574587
CNC(=N)N,Frag_164,-244.597964
N=C1NCNCN1,Frag_165,-338.035762
C=C(C)C(C)=N,Frag_166,-250.576498
O=[N+]([O-])C1CC1,Frag_167,-322.346435
C/C=C/N,Frag_168,-173.186684
C=CN(C)C,Frag_169,-212.465833
C1Cn2nnnc2N1,Frag_170,-390.950273
N=C1CCCC1,Frag_171,-250.591096
C=NO,Frag_172,-169.774408
N=c1cccc[nH]1,Frag_173,-303.558468
CN(C)O,Frag_174,-210.259990
CN[N+](=O)[O-],Frag_175,-300.306909
CC(=N)NN,Frag_176,-244.560287
C1CN1,Frag_177,-133.864848
C=C(C)C1CN1,Frag_178,-250.536983
OCC1CN1,Frag_179,-248.372519
CC(C)=N,Frag_180,-173.199187
c1cn2c(n1)OCC2,Frag_181,-378.765924
NN=C(N)N,Frag_182,-260.624425
CN(N)C(=N)N,Frag_183,-299.910516
N=C(N)N,Frag_184,-205.315267
c1cn[nH]n1,Frag_185,-242.191442
NN(N)N,Frag_186,-222.445248
NNN,Frag_187,-167.131389
CC(=O)N=N,Frag_188,-263.241456
CN=[N+]=[N-],Frag_189,-204.057662
C=C1C=CC=CC1=O,Frag_190,-345.467555
C=CNC,Frag_191,-173.176584
CN(N)[N+](=O)[O-],Frag_192,-355.611254
O=C1NCCN1,Frag_193,-302.608977
C1=CC2CC1C1CC21,Frag_194,-310.675342
N#CC1(N)CC1,Frag_195,-265.417245
CC1([N+](=O)[O-])CC1,Frag_196,-361.645614
NC1CC1,Frag_197,-173.162995
