Smiles,MolName,Enthalpy(Hartree)
CC(C)=NN,Frag_149,-228.242186
C=C(C)NN,Frag_150,-228.221534
C=NN,Frag_151,-149.749281
CC(C)(N)CO,Frag_152,-288.565101
CN(C)C(C)(C)C,Frag_153,-291.864596
[O-][n+]1ccccc1,Frag_154,-323.025975
C1=C\C=C/C=C\C=C/1,Frag_155,-309.100343
CC(C)C(=N)N,Frag_156,-267.518683
C1COC1,Frag_157,-192.815733
C=C(C)N(C)N,Frag_158,-267.451957
O=c1cccc[nH]1,Frag_159,-323.097066
COC(N)=O,Frag_160,-284.088205
CNC(=O)O,Frag_161,-284.086305
NC(=O)O,Frag_162,-244.867519
c1ccc2c(c1)CN2,Frag_163,-325.185029
CNC(=N)N,Frag_164,-244.322654
N=C1NCNCN1,Frag_165,-337.661654
C=C(C)C(C)=N,Frag_166,-250.258170
O=[N+]([O-])C1CC1,Frag_167,-322.009397
C/C=C/N,Frag_168,-172.971336
C=CN(C)C,Frag_169,-212.191392
C1Cn2nnnc2N1,Frag_170,-390.535358
N=C1CCCC1,Frag_171,-250.282569
C=NO,Frag_172,-169.595571
N=c1cccc[nH]1,Frag_173,-303.204832
CN(C)O,Frag_174,-210.020741
CN[N+](=O)[O-],Frag_175,-300.005951
CC(=N)NN,Frag_176,-244.285469
C1CN1,Frag_177,-133.706755
C=C(C)C1CN1,Frag_178,-250.226384
OCC1CN1,Frag_179,-248.097978
CC(C)=N,Frag_180,-172.981765
c1cn2c(n1)OCC2,Frag_181,-378.347304
NN=C(N)N,Frag_182,-260.349417
CN(N)C(=N)N,Frag_183,-299.578055
N=C(N)N,Frag_184,-205.096716
c1cn[nH]n1,Frag_185,-241.935010
NN(N)N,Frag_186,-222.214282
NNN,Frag_187,-166.958452
CC(=O)N=N,Frag_188,-262.956782
CN=[N+]=[N-],Frag_189,-203.834026
C=C1C=CC=CC1=O,Frag_190,-345.056668
C=CNC,Frag_191,-172.958500
CN(N)[N+](=O)[O-],Frag_192,-355.252597
O=C1NCCN1,Frag_193,-302.281394
C1=CC2CC1C1CC21,Frag_194,-310.291773
N#CC1(N)CC1,Frag_195,-265.108856
CC1([N+](=O)[O-])CC1,Frag_196,-361.254036
NC1CC1,Frag_197,-172.955148
CC1CC1,Frag_198,-156.916571
C1CC12CC2,Frag_199,-194.935704
C/N=N/N,Frag_200,-205.026535
CN(C)N=N,Frag_201,-244.257313
N=NN,Frag_202,-165.790643
CNC(C)=N,Frag_203,-228.266390
CN(N)C#N,Frag_204,-243.071759
CCOC,Frag_205,-194.017748
CC(N)CO,Frag_206,-249.317089
C/C(N)=C\N,Frag_207,-228.256810
NCCN,Frag_208,-190.205821
c1ncon1,Frag_209,-261.787964
c1cnon1,Frag_210,-261.749231
CC(=N)C(=N)N,Frag_211,-282.368186
N=C(N)O,Frag_212,-224.957589
N=CO,Frag_213,-169.658811
C=C(N)NN,Frag_214,-244.272164
O=c1cc[nH][nH]1,Frag_215,-301.049010
C1CNCNC1,Frag_216,-267.501724
C1CCNCNC1,Frag_217,-306.735281
C=C1NCCCCN1,Frag_218,-344.792551
NCC(=O)O,Frag_219,-284.082826
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.337387
CCC#N,Frag_221,-171.795849
CC(N)C(C)O,Frag_222,-288.561253
C=C(C)C(C)O,Frag_223,-271.313381
CC(O)C(C)(C)N,Frag_224,-327.802359
CC(C)(C)N,Frag_225,-213.413431
[O-][n+]1ccno1,Frag_226,-336.846096
N=C1NCCCCN1,Frag_227,-360.855698
NCCO,Frag_228,-210.075955
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.355772
C1CNCN1,Frag_230,-228.255338
N=c1[nH]cn[nH]1,Frag_231,-297.229655
N=NC(=N)N,Frag_232,-259.132420
C/C=N/O,Frag_233,-208.850601
C=C(C)CO,Frag_234,-232.070240
C/C=[N+](/C)[O-],Frag_235,-248.076984
C1COCOC1,Frag_236,-307.225009
CC(C)(N)N=O,Frag_237,-303.358313
CC(C)(O)O,Frag_238,-269.204567
C#CCN,Frag_239,-171.728340
C=CN(C)N,Frag_240,-228.210119
C/C=N/N,Frag_241,-188.996416
CC(C)(C)ON,Frag_242,-288.510140
CCC(C)(C)O,Frag_243,-272.522424
C1=NOCC1,Frag_244,-246.901447
CC(C)(O)[N+](=O)[O-],Frag_245,-398.382749
CC(N)(O)C#N,Frag_246,-302.231460
CC(=N)C#N,Frag_247,-225.877368
O=c1[nH]cn[nH]1,Frag_248,-317.128960
CNC=O,Frag_249,-208.914862
c1c[nH]nn1,Frag_250,-241.928514
C1CCOC1,Frag_251,-232.085544
CC(C)CN,Frag_252,-213.407213
c1nn[nH]n1,Frag_253,-257.966804
NCN(N)N,Frag_254,-261.473109
c1cnoc1,Frag_255,-245.731667
CC(=N)C(=O)O,Frag_256,-322.133118
C/C=N\O,Frag_257,-208.849907
C=C(O)C=N,Frag_258,-246.925169
N=C(N)CO,Frag_259,-264.187038
CC(=O)C=N,Frag_260,-246.941289
CC=[N+]=[N-],Frag_261,-187.791568
C1=CC1,Frag_262,-116.425926
C=C(C)C1=CC1,Frag_263,-232.957276
CC1([N+](=O)[O-])C=C1,Frag_264,-360.011522
N#CC1(N)C=C1,Frag_265,-263.864005
CC1C=C1,Frag_266,-155.669208
NC1C=C1,Frag_267,-171.713988
CN(N)N,Frag_268,-206.189059
O=C1CNC(=O)CN1,Frag_269,-415.501694
CC1(C)CC1,Frag_270,-196.159763
NC(=O)C1(N)CC1,Frag_271,-341.486380
CC(O)CN,Frag_272,-249.318746
CN(C)C=N,Frag_273,-228.252404
C/N=C/N,Frag_274,-189.025882
C=NC(=C)C,Frag_275,-211.001430
NNC(N)=O,Frag_276,-280.233876
CC(=O)CN,Frag_277,-248.139873
C1NCC2CC12,Frag_278,-250.253830
CC(C)C(C)N,Frag_279,-252.647846
