Smiles,MolName,Enthalpy(Hartree)
CC(C)=NN,Frag_149,-228.249900
C=C(C)NN,Frag_150,-228.229326
C=NN,Frag_151,-149.751997
CC(C)(N)CO,Frag_152,-288.576960
CN(C)C(C)(C)C,Frag_153,-291.882068
[O-][n+]1ccccc1,Frag_154,-323.035515
C1=C\C=C/C=C\C=C/1,Frag_155,-309.115141
CC(C)C(=N)N,Frag_156,-267.529910
C1COC1,Frag_157,-192.820509
C=C(C)N(C)N,Frag_158,-267.462984
O=c1cccc[nH]1,Frag_159,-323.106612
COC(N)=O,Frag_160,-284.093109
CNC(=O)O,Frag_161,-284.091450
NC(=O)O,Frag_162,-244.870379
c1ccc2c(c1)CN2,Frag_163,-325.197716
CNC(=N)N,Frag_164,-244.329703
N=C1NCNCN1,Frag_165,-337.672974
C=C(C)C(C)=N,Frag_166,-250.268838
O=[N+]([O-])C1CC1,Frag_167,-322.016027
C/C=C/N,Frag_168,-172.976866
C=CN(C)C,Frag_169,-212.200040
C1Cn2nnnc2N1,Frag_170,-390.545792
N=C1CCCC1,Frag_171,-250.293288
C=NO,Frag_172,-169.597655
N=c1cccc[nH]1,Frag_173,-303.215370
CN(C)O,Frag_174,-210.026103
CN[N+](=O)[O-],Frag_175,-300.010431
CC(=N)NN,Frag_176,-244.292481
C1CN1,Frag_177,-133.709924
C=C(C)C1CN1,Frag_178,-250.236478
OCC1CN1,Frag_179,-248.104651
CC(C)=N,Frag_180,-172.987626
c1cn2c(n1)OCC2,Frag_181,-378.358069
NN=C(N)N,Frag_182,-260.355657
CN(N)C(=N)N,Frag_183,-299.587341
N=C(N)N,Frag_184,-205.101224
c1cn[nH]n1,Frag_185,-241.939815
NN(N)N,Frag_186,-222.219198
NNN,Frag_187,-166.961491
CC(=O)N=N,Frag_188,-262.961731
CN=[N+]=[N-],Frag_189,-203.837235
C=C1C=CC=CC1=O,Frag_190,-345.068957
C=CNC,Frag_191,-172.964042
CN(N)[N+](=O)[O-],Frag_192,-355.259098
O=C1NCCN1,Frag_193,-302.289302
C1=CC2CC1C1CC21,Frag_194,-310.308060
N#CC1(N)CC1,Frag_195,-265.116973
CC1([N+](=O)[O-])CC1,Frag_196,-361.263813
NC1CC1,Frag_197,-172.960795
CC1CC1,Frag_198,-156.922863
C1CC12CC2,Frag_199,-194.943291
C/N=N/N,Frag_200,-205.030523
CN(C)N=N,Frag_201,-244.264221
N=NN,Frag_202,-165.792771
CNC(C)=N,Frag_203,-228.274207
CN(N)C#N,Frag_204,-243.077545
CCOC,Frag_205,-194.023531
CC(N)CO,Frag_206,-249.325273
C/C(N)=C\N,Frag_207,-228.264559
NCCN,Frag_208,-190.211819
c1ncon1,Frag_209,-261.791792
c1cnon1,Frag_210,-261.753241
CC(=N)C(=N)N,Frag_211,-282.377161
N=C(N)O,Frag_212,-224.961278
N=CO,Frag_213,-169.660921
C=C(N)NN,Frag_214,-244.279215
O=c1cc[nH][nH]1,Frag_215,-301.055756
C1CNCNC1,Frag_216,-267.513226
C1CCNCNC1,Frag_217,-306.750229
C=C1NCCCCN1,Frag_218,-344.808984
NCC(=O)O,Frag_219,-284.088187
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.347170
CCC#N,Frag_221,-171.800397
CC(N)C(C)O,Frag_222,-288.572591
C=C(C)C(C)O,Frag_223,-271.324277
CC(O)C(C)(C)N,Frag_224,-327.817516
CC(C)(C)N,Frag_225,-213.423874
[O-][n+]1ccno1,Frag_226,-336.851050
N=C1NCCCCN1,Frag_227,-360.871539
NCCO,Frag_228,-210.081197
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.368437
C1CNCN1,Frag_230,-228.263451
N=c1[nH]cn[nH]1,Frag_231,-297.236424
N=NC(=N)N,Frag_232,-259.137733
C/C=N/O,Frag_233,-208.854583
C=C(C)CO,Frag_234,-232.077869
C/C=[N+](/C)[O-],Frag_235,-248.083566
C1COCOC1,Frag_236,-307.233894
CC(C)(N)N=O,Frag_237,-303.367796
CC(C)(O)O,Frag_238,-269.211862
C#CCN,Frag_239,-171.732746
C=CN(C)N,Frag_240,-228.218023
C/C=N/N,Frag_241,-189.001155
CC(C)(C)ON,Frag_242,-288.521407
CCC(C)(C)O,Frag_243,-272.534738
C1=NOCC1,Frag_244,-246.907241
CC(C)(O)[N+](=O)[O-],Frag_245,-398.392357
CC(N)(O)C#N,Frag_246,-302.239374
CC(=N)C#N,Frag_247,-225.882810
O=c1[nH]cn[nH]1,Frag_248,-317.134846
CNC=O,Frag_249,-208.919076
c1c[nH]nn1,Frag_250,-241.933370
C1CCOC1,Frag_251,-232.093264
CC(C)CN,Frag_252,-213.417218
c1nn[nH]n1,Frag_253,-257.970865
NCN(N)N,Frag_254,-261.480501
c1cnoc1,Frag_255,-245.736341
CC(=N)C(=O)O,Frag_256,-322.140092
C/C=N\O,Frag_257,-208.854110
C=C(O)C=N,Frag_258,-246.930929
N=C(N)CO,Frag_259,-264.193174
CC(=O)C=N,Frag_260,-246.947013
CC=[N+]=[N-],Frag_261,-187.795452
C1=CC1,Frag_262,-116.428807
C=C(C)C1=CC1,Frag_263,-232.966712
CC1([N+](=O)[O-])C=C1,Frag_264,-360.019986
N#CC1(N)C=C1,Frag_265,-263.870904
CC1C=C1,Frag_266,-155.674410
NC1C=C1,Frag_267,-171.718570
CN(N)N,Frag_268,-206.194604
O=C1CNC(=O)CN1,Frag_269,-415.512648
CC1(C)CC1,Frag_270,-196.169154
NC(=O)C1(N)CC1,Frag_271,-341.497299
CC(O)CN,Frag_272,-249.326813
CN(C)C=N,Frag_273,-228.260324
C/N=C/N,Frag_274,-189.030625
C=NC(=C)C,Frag_275,-211.008922
NNC(N)=O,Frag_276,-280.239111
