Smiles,MolName,Enthalpy(Hartree)
CC(C)=NN,Frag_149,-228.055865
C=C(C)NN,Frag_150,-228.033976
C=NN,Frag_151,-149.628259
CC(C)(N)CO,Frag_152,-288.327469
CN(C)C(C)(C)C,Frag_153,-291.625520
[O-][n+]1ccccc1,Frag_154,-322.778745
C1=C\C=C/C=C\C=C/1,Frag_155,-308.869791
CC(C)C(=N)N,Frag_156,-267.300552
C1COC1,Frag_157,-192.658451
C=C(C)N(C)N,Frag_158,-267.234545
O=c1cccc[nH]1,Frag_159,-322.855489
COC(N)=O,Frag_160,-283.872068
CNC(=O)O,Frag_161,-283.867205
NC(=O)O,Frag_162,-244.679618
c1ccc2c(c1)CN2,Frag_163,-324.934040
CNC(=N)N,Frag_164,-244.123132
N=C1NCNCN1,Frag_165,-337.387728
C=C(C)C(C)=N,Frag_166,-250.061162
O=[N+]([O-])C1CC1,Frag_167,-321.756625
C/C=C/N,Frag_168,-172.830829
C=CN(C)C,Frag_169,-212.023136
C1Cn2nnnc2N1,Frag_170,-390.225360
N=C1CCCC1,Frag_171,-250.078806
C=NO,Frag_172,-169.460752
N=c1cccc[nH]1,Frag_173,-302.972113
CN(C)O,Frag_174,-209.846896
CN[N+](=O)[O-],Frag_175,-299.768870
CC(=N)NN,Frag_176,-244.084536
C1CN1,Frag_177,-133.592988
C=C(C)C1CN1,Frag_178,-250.023652
OCC1CN1,Frag_179,-247.891269
CC(C)=N,Frag_180,-172.842367
c1cn2c(n1)OCC2,Frag_181,-378.056363
NN=C(N)N,Frag_182,-260.131939
CN(N)C(=N)N,Frag_183,-299.332918
N=C(N)N,Frag_184,-204.926566
c1cn[nH]n1,Frag_185,-241.747320
NN(N)N,Frag_186,-222.020393
NNN,Frag_187,-166.809846
CC(=O)N=N,Frag_188,-262.757427
CN=[N+]=[N-],Frag_189,-203.686242
C=C1C=CC=CC1=O,Frag_190,-344.803566
C=CNC,Frag_191,-172.820453
CN(N)[N+](=O)[O-],Frag_192,-354.970775
O=C1NCCN1,Frag_193,-302.044427
C1=CC2CC1C1CC21,Frag_194,-310.042250
N#CC1(N)CC1,Frag_195,-264.907698
CC1([N+](=O)[O-])CC1,Frag_196,-360.970601
NC1CC1,Frag_197,-172.808884
CC1CC1,Frag_198,-156.786956
C1CC12CC2,Frag_199,-194.776175
C/N=N/N,Frag_200,-204.859213
CN(C)N=N,Frag_201,-244.061448
N=NN,Frag_202,-165.653717
CNC(C)=N,Frag_203,-228.082140
CN(N)C#N,Frag_204,-242.888545
CCOC,Frag_205,-193.862379
CC(N)CO,Frag_206,-249.109750
C/C(N)=C\N,Frag_207,-228.068285
NCCN,Frag_208,-190.040714
c1ncon1,Frag_209,-261.589253
c1cnon1,Frag_210,-261.547960
CC(=N)C(=N)N,Frag_211,-282.144505
N=C(N)O,Frag_212,-224.775543
N=CO,Frag_213,-169.525731
C=C(N)NN,Frag_214,-244.068705
O=c1cc[nH][nH]1,Frag_215,-300.816150
C1CNCNC1,Frag_216,-267.279787
C1CCNCNC1,Frag_217,-306.482494
C=C1NCCCCN1,Frag_218,-344.515285
NCC(=O)O,Frag_219,-283.860772
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.029936
CCC#N,Frag_221,-171.671633
CC(N)C(C)O,Frag_222,-288.322438
C=C(C)C(C)O,Frag_223,-271.095817
CC(O)C(C)(C)N,Frag_224,-327.532343
CC(C)(C)N,Frag_225,-213.234442
[O-][n+]1ccno1,Frag_226,-336.586844
N=C1NCCCCN1,Frag_227,-360.564063
NCCO,Frag_228,-209.899280
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-526.955341
C1CNCN1,Frag_230,-228.062504
N=c1[nH]cn[nH]1,Frag_231,-296.996310
N=NC(=N)N,Frag_232,-258.926403
C/C=N/O,Frag_233,-208.683458
C=C(C)CO,Frag_234,-231.884293
C/C=[N+](/C)[O-],Frag_235,-247.878400
C1COCOC1,Frag_236,-306.981874
CC(C)(N)N=O,Frag_237,-303.114340
CC(C)(O)O,Frag_238,-268.986707
C#CCN,Frag_239,-171.597281
C=CN(C)N,Frag_240,-228.025275
C/C=N/N,Frag_241,-188.842965
CC(C)(C)ON,Frag_242,-288.273751
CCC(C)(C)O,Frag_243,-272.299234
C1=NOCC1,Frag_244,-246.704768
CC(C)(O)[N+](=O)[O-],Frag_245,-398.071868
CC(N)(O)C#N,Frag_246,-302.002234
CC(=N)C#N,Frag_247,-225.715965
O=c1[nH]cn[nH]1,Frag_248,-316.888275
CNC=O,Frag_249,-208.754853
c1c[nH]nn1,Frag_250,-241.739536
C1CCOC1,Frag_251,-231.897014
CC(C)CN,Frag_252,-213.227578
c1nn[nH]n1,Frag_253,-257.764613
NCN(N)N,Frag_254,-261.247252
c1cnoc1,Frag_255,-245.545211
CC(=N)C(=O)O,Frag_256,-321.889991
C/C=N\O,Frag_257,-208.682783
C=C(O)C=N,Frag_258,-246.735284
N=C(N)CO,Frag_259,-263.972743
CC(=O)C=N,Frag_260,-246.756142
CC=[N+]=[N-],Frag_261,-187.653841
C1=CC1,Frag_262,-116.337531
C=C(C)C1=CC1,Frag_263,-232.778472
CC1([N+](=O)[O-])C=C1,Frag_264,-359.737147
N#CC1(N)C=C1,Frag_265,-263.671258
CC1C=C1,Frag_266,-155.548690
NC1C=C1,Frag_267,-171.576107
CN(N)N,Frag_268,-206.011354
O=C1CNC(=O)CN1,Frag_269,-415.184703
CC1(C)CC1,Frag_270,-195.998397
NC(=O)C1(N)CC1,Frag_271,-341.215631
CC(O)CN,Frag_272,-249.110943
CN(C)C=N,Frag_273,-228.070431
C/N=C/N,Frag_274,-188.873962
C=NC(=C)C,Frag_275,-210.839097
NNC(N)=O,Frag_276,-280.008809
CC(=O)CN,Frag_277,-247.942958
C1NCC2CC12,Frag_278,-250.046844
CC(C)C(C)N,Frag_279,-252.436742
CC(=O)NO,Frag_280,-283.803470
CN=C=O,Frag_281,-207.577500
C/C(N)=N/O,Frag_282,-263.939585
C=C(C)C(=N)N,Frag_283,-266.105454
[O-][n+]1ccn[nH]1,Frag_284,-316.772300
C1CNCCN1,Frag_285,-267.264132
C=C(N)C(=N)N,Frag_286,-282.141788
CC(N)C(C)N,Frag_287,-268.465377
C=CC(=N)N,Frag_288,-226.893754
CC(C)(N)C#N,Frag_289,-266.115956
CC(C)C(C)(C)N,Frag_290,-291.644741
CC(C)C(C)C,Frag_291,-236.409118
CC(N)C(C)(C)C,Frag_292,-291.643799
C=C(C)C(C)(C)N,Frag_293,-290.448541
C=CC(C)(C)N,Frag_294,-251.238409
CC(C)(C)C(C)(C)C,Frag_295,-314.819122
CC(C)(C)C(C)(C)N,Frag_296,-330.849762
CC(C)(N)C(N)=O,Frag_297,-342.422658
CCC(C)(C)N,Frag_298,-252.440181
CC(N)(N)CN,Frag_299,-284.499799
CC(C)(N)N,Frag_300,-229.265526
C/N=C(\C)N,Frag_301,-228.083789
C=C(N)N(C)C,Frag_302,-267.267891
CC(=N)N(C)C,Frag_303,-267.281387
NC=C(N)N,Frag_304,-244.106888
C/N=C(/C)N,Frag_305,-228.085660
C/C(N)=C(\C)O,Frag_306,-287.144685
