Smiles,MolName,Enthalpy(Hartree)
CC(C)=NN,Frag_149,-228.494252
C=C(C)NN,Frag_150,-228.470171
C=NN,Frag_151,-149.906168
CC(C)(N)CO,Frag_152,-288.869950
CN(C)C(C)(C)C,Frag_153,-292.216321
[O-][n+]1ccccc1,Frag_154,-323.355923
C1=C\C=C/C=C\C=C/1,Frag_155,-309.455885
CC(C)C(=N)N,Frag_156,-267.814852
C1COC1,Frag_157,-193.021067
C=C(C)N(C)N,Frag_158,-267.750605
O=c1cccc[nH]1,Frag_159,-323.427609
COC(N)=O,Frag_160,-284.361885
CNC(=O)O,Frag_161,-284.355928
NC(=O)O,Frag_162,-245.086878
c1ccc2c(c1)CN2,Frag_163,-325.537512
CNC(=N)N,Frag_164,-244.574191
N=C1NCNCN1,Frag_165,-338.000245
C=C(C)C(C)=N,Frag_166,-250.548558
O=[N+]([O-])C1CC1,Frag_167,-322.314529
C/C=C/N,Frag_168,-173.170442
C=CN(C)C,Frag_169,-212.442101
C1Cn2nnnc2N1,Frag_170,-390.911906
N=C1CCCC1,Frag_171,-250.564091
C=NO,Frag_172,-169.760471
N=c1cccc[nH]1,Frag_173,-303.525581
CN(C)O,Frag_174,-210.240218
CN[N+](=O)[O-],Frag_175,-300.278631
CC(=N)NN,Frag_176,-244.537586
C1CN1,Frag_177,-133.853965
C=C(C)C1CN1,Frag_178,-250.509747
OCC1CN1,Frag_179,-248.348176
CC(C)=N,Frag_180,-173.183492
c1cn2c(n1)OCC2,Frag_181,-378.725200
NN=C(N)N,Frag_182,-260.601627
CN(N)C(=N)N,Frag_183,-299.880802
N=C(N)N,Frag_184,-205.297737
c1cn[nH]n1,Frag_185,-242.171901
NN(N)N,Frag_186,-222.425789
NNN,Frag_187,-167.118695
CC(=O)N=N,Frag_188,-263.218962
CN=[N+]=[N-],Frag_189,-204.041371
C=C1C=CC=CC1=O,Frag_190,-345.428726
C=CNC,Frag_191,-173.159978
CN(N)[N+](=O)[O-],Frag_192,-355.576536
O=C1NCCN1,Frag_193,-302.578811
C1=CC2CC1C1CC21,Frag_194,-310.634780
N#CC1(N)CC1,Frag_195,-265.391503
CC1([N+](=O)[O-])CC1,Frag_196,-361.607151
NC1CC1,Frag_197,-173.146834
CC1CC1,Frag_198,-157.108433
C1CC12CC2,Frag_199,-195.162446
C/N=N/N,Frag_200,-205.234808
CN(C)N=N,Frag_201,-244.515718
N=NN,Frag_202,-165.947911
CNC(C)=N,Frag_203,-228.518757
CN(N)C#N,Frag_204,-243.325203
CCOC,Frag_205,-194.237921
CC(N)CO,Frag_206,-249.578075
C/C(N)=C\N,Frag_207,-228.502831
NCCN,Frag_208,-190.410290
c1ncon1,Frag_209,-262.038453
c1cnon1,Frag_210,-261.999966
CC(=N)C(=N)N,Frag_211,-282.663193
N=C(N)O,Frag_212,-225.166392
N=CO,Frag_213,-169.821386
C=C(N)NN,Frag_214,-244.520230
O=c1cc[nH][nH]1,Frag_215,-301.340007
C1CNCNC1,Frag_216,-267.794088
C1CCNCNC1,Frag_217,-307.075184
C=C1NCCCCN1,Frag_218,-345.172094
NCC(=O)O,Frag_219,-284.350239
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.731482
CCC#N,Frag_221,-171.995465
CC(N)C(C)O,Frag_222,-288.869819
C=C(C)C(C)O,Frag_223,-271.615167
CC(O)C(C)(C)N,Frag_224,-328.157393
CC(C)(C)N,Frag_225,-213.665756
[O-][n+]1ccno1,Frag_226,-337.154287
N=C1NCCCCN1,Frag_227,-361.238211
NCCO,Frag_228,-210.288240
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.848875
C1CNCN1,Frag_230,-228.499103
N=c1[nH]cn[nH]1,Frag_231,-297.515979
