Smiles,MolName,Enthalpy(Hartree)
C=C(C)C(C)=N,Frag_166,-250.563621
C/C=C/N,Frag_168,-173.186464
C=CN(C)C,Frag_169,-212.456037
C1Cn2nnnc2N1,Frag_170,-390.961342
N=C1CCCC1,Frag_171,-250.582594
C=NO,Frag_172,-169.796062
N=c1cccc[nH]1,Frag_173,-303.560030
CN(C)O,Frag_174,-210.268568
CN[N+](=O)[O-],Frag_175,-300.327800
CC(=N)NN,Frag_176,-244.570922
C1CN1,Frag_177,-133.866717
CC(C)=N,Frag_180,-173.196686
c1cn2c(n1)OCC2,Frag_181,-378.767194
NN=C(N)N,Frag_182,-260.644811
CN(N)C(=N)N,Frag_183,-299.916756
N=C(N)N,Frag_184,-205.332473
c1cn[nH]n1,Frag_185,-242.204231
NN(N)N,Frag_186,-222.470694
NNN,Frag_187,-167.150255
CC(=O)N=N,Frag_188,-263.254090
CN=[N+]=[N-],Frag_189,-204.067206
C=C1C=CC=CC1=O,Frag_190,-345.462994
C=CNC,Frag_191,-173.176728
CN(N)[N+](=O)[O-],Frag_192,-355.641494
O=C1NCCN1,Frag_193,-302.617554
C1=CC2CC1C1CC21,Frag_194,-310.656353
C1CC12CC2,Frag_199,-195.171347
C/N=N/N,Frag_200,-205.263978
CN(C)N=N,Frag_201,-244.543115
N=NN,Frag_202,-165.978666
CNC(C)=N,Frag_203,-228.540886
CN(N)C#N,Frag_204,-243.358063
CCOC,Frag_205,-194.252312
CC(N)CO,Frag_206,-249.609668
C/C(N)=C\N,Frag_207,-228.530279
NCCN,Frag_208,-190.435141
c1ncon1,Frag_209,-262.074373
c1cnon1,Frag_210,-262.036186
CC(=N)C(=N)N,Frag_211,-282.699061
N=C(N)O,Frag_212,-225.213732
N=CO,Frag_213,-169.848066
C=C(N)NN,Frag_214,-244.557142
O=c1cc[nH][nH]1,Frag_215,-301.382680
C1CNCNC1,Frag_216,-267.816460
C1CCNCNC1,Frag_217,-307.097208
C=C1NCCCCN1,Frag_218,-345.190965
NCC(=O)O,Frag_219,-284.395207
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.790338
CCC#N,Frag_221,-172.008690
CC(N)C(C)O,Frag_222,-288.904553
C=C(C)C(C)O,Frag_223,-271.640361
CC(O)C(C)(C)N,Frag_224,-328.189256
CC(C)(C)N,Frag_225,-213.678668
[O-][n+]1ccno1,Frag_226,-337.206822
N=C1NCCCCN1,Frag_227,-361.274405
NCCO,Frag_228,-210.319478
